clip_id,source_video,start_time,end_time,duration,face_ratio,speech_ratio,snr,file_path,tier,has_cut_meta,decode_backend,cut_backend,run_id,url,title,channel,program_id,episode_id,canonical_source_id
5CNS_gaH16c_s0000160610_e0000165982,5CNS_gaH16c,160.61,165.982,5.372,1.0,1.0,13.07,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\5CNS_gaH16c_s0000160610_e0000165982.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=5CNS_gaH16c,,,,,
5CNS_gaH16c_s0000167138_e0000169790,5CNS_gaH16c,167.138,169.79,2.652,1.0,1.0,15.91,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\5CNS_gaH16c_s0000167138_e0000169790.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=5CNS_gaH16c,,,,,
5CNS_gaH16c_s0000171906_e0000174398,5CNS_gaH16c,171.906,174.398,2.492,1.0,1.0,15.16,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\5CNS_gaH16c_s0000171906_e0000174398.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=5CNS_gaH16c,,,,,
5CNS_gaH16c_s0000182178_e0000185374,5CNS_gaH16c,182.178,185.374,3.196,1.0,1.0,17.17,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\5CNS_gaH16c_s0000182178_e0000185374.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=5CNS_gaH16c,,,,,
5CNS_gaH16c_s0000187554_e0000189918,5CNS_gaH16c,187.554,189.918,2.364,1.0,1.0,15.99,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\5CNS_gaH16c_s0000187554_e0000189918.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=5CNS_gaH16c,,,,,
5CNS_gaH16c_s0000190178_e0000192286,5CNS_gaH16c,190.178,192.286,2.108,1.0,1.0,13.42,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\5CNS_gaH16c_s0000190178_e0000192286.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=5CNS_gaH16c,,,,,
5CNS_gaH16c_s0000193858_e0000197118,5CNS_gaH16c,193.858,197.118,3.26,1.0,1.0,14.67,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\5CNS_gaH16c_s0000193858_e0000197118.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=5CNS_gaH16c,,,,,
5CNS_gaH16c_s0000201186_e0000204318,5CNS_gaH16c,201.186,204.318,3.132,1.0,1.0,14.57,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\5CNS_gaH16c_s0000201186_e0000204318.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=5CNS_gaH16c,,,,,
5CNS_gaH16c_s0000214594_e0000218974,5CNS_gaH16c,214.594,218.974,4.38,1.0,1.0,12.5,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\5CNS_gaH16c_s0000214594_e0000218974.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=5CNS_gaH16c,,,,,
5CNS_gaH16c_s0000223778_e0000226206,5CNS_gaH16c,223.778,226.206,2.428,1.0,1.0,14.96,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\5CNS_gaH16c_s0000223778_e0000226206.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=5CNS_gaH16c,,,,,
5CNS_gaH16c_s0000228066_e0000235358,5CNS_gaH16c,228.066,235.358,7.292,1.0,1.0,15.61,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\5CNS_gaH16c_s0000228066_e0000235358.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=5CNS_gaH16c,,,,,
5CNS_gaH16c_s0000235842_e0000239518,5CNS_gaH16c,235.842,239.518,3.676,1.0,1.0,13.04,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\5CNS_gaH16c_s0000235842_e0000239518.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=5CNS_gaH16c,,,,,
5CNS_gaH16c_s0000240162_e0000247710,5CNS_gaH16c,240.162,247.71,7.548,1.0,1.0,13.43,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\5CNS_gaH16c_s0000240162_e0000247710.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=5CNS_gaH16c,,,,,
5CNS_gaH16c_s0000248194_e0000253438,5CNS_gaH16c,248.194,253.438,5.244,1.0,1.0,13.37,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\5CNS_gaH16c_s0000248194_e0000253438.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=5CNS_gaH16c,,,,,
5CNS_gaH16c_s0000257986_e0000263038,5CNS_gaH16c,257.986,263.038,5.052,1.0,1.0,13.87,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\5CNS_gaH16c_s0000257986_e0000263038.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=5CNS_gaH16c,,,,,
5CNS_gaH16c_s0000272546_e0000274878,5CNS_gaH16c,272.546,274.878,2.332,1.0,1.0,12.14,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\5CNS_gaH16c_s0000272546_e0000274878.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=5CNS_gaH16c,,,,,
5CNS_gaH16c_s0000276290_e0000284158,5CNS_gaH16c,276.29,284.158,7.868,1.0,1.0,15.19,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\5CNS_gaH16c_s0000276290_e0000284158.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=5CNS_gaH16c,,,,,
5CNS_gaH16c_s0000284418_e0000290366,5CNS_gaH16c,284.418,290.366,5.948,1.0,1.0,14.0,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\5CNS_gaH16c_s0000284418_e0000290366.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=5CNS_gaH16c,,,,,
5CNS_gaH16c_s0000292706_e0000297086,5CNS_gaH16c,292.706,297.086,4.38,1.0,1.0,14.16,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\5CNS_gaH16c_s0000292706_e0000297086.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=5CNS_gaH16c,,,,,
5CNS_gaH16c_s0000298178_e0000300350,5CNS_gaH16c,298.178,300.35,2.172,1.0,1.0,16.29,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\5CNS_gaH16c_s0000298178_e0000300350.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=5CNS_gaH16c,,,,,
5CNS_gaH16c_s0000300578_e0000304126,5CNS_gaH16c,300.578,304.126,3.548,1.0,1.0,12.11,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\5CNS_gaH16c_s0000300578_e0000304126.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=5CNS_gaH16c,,,,,
5CNS_gaH16c_s0000304386_e0000309662,5CNS_gaH16c,304.386,309.662,5.276,1.0,1.0,12.75,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\5CNS_gaH16c_s0000304386_e0000309662.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=5CNS_gaH16c,,,,,
5CNS_gaH16c_s0000312034_e0000314750,5CNS_gaH16c,312.034,314.75,2.716,1.0,1.0,15.03,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\5CNS_gaH16c_s0000312034_e0000314750.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=5CNS_gaH16c,,,,,
5CNS_gaH16c_s0000314914_e0000319914,5CNS_gaH16c,314.914,319.914,5.0,1.0,1.0,17.24,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\5CNS_gaH16c_s0000314914_e0000319914.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=5CNS_gaH16c,,,,,
5CNS_gaH16c_s0000318914_e0000323914,5CNS_gaH16c,318.914,323.914,5.0,1.0,1.0,14.73,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\5CNS_gaH16c_s0000318914_e0000323914.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=5CNS_gaH16c,,,,,
5CNS_gaH16c_s0000322914_e0000327914,5CNS_gaH16c,322.914,327.914,5.0,1.0,1.0,15.06,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\5CNS_gaH16c_s0000322914_e0000327914.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=5CNS_gaH16c,,,,,
5CNS_gaH16c_s0000326914_e0000331914,5CNS_gaH16c,326.914,331.914,5.0,1.0,1.0,14.96,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\5CNS_gaH16c_s0000326914_e0000331914.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=5CNS_gaH16c,,,,,
5CNS_gaH16c_s0000330914_e0000333694,5CNS_gaH16c,330.914,333.694,2.78,1.0,1.0,11.03,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\5CNS_gaH16c_s0000330914_e0000333694.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=5CNS_gaH16c,,,,,
5CNS_gaH16c_s0000333794_e0000338238,5CNS_gaH16c,333.794,338.238,4.444,1.0,1.0,11.35,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\5CNS_gaH16c_s0000333794_e0000338238.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=5CNS_gaH16c,,,,,
5CNS_gaH16c_s0000345698_e0000348862,5CNS_gaH16c,345.698,348.862,3.164,1.0,1.0,14.66,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\5CNS_gaH16c_s0000345698_e0000348862.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=5CNS_gaH16c,,,,,
5CNS_gaH16c_s0000359746_e0000366270,5CNS_gaH16c,359.746,366.27,6.524,1.0,1.0,13.92,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\5CNS_gaH16c_s0000359746_e0000366270.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=5CNS_gaH16c,,,,,
5CNS_gaH16c_s0000366530_e0000370270,5CNS_gaH16c,366.53,370.27,3.74,1.0,1.0,14.27,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\5CNS_gaH16c_s0000366530_e0000370270.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=5CNS_gaH16c,,,,,
5CNS_gaH16c_s0000379938_e0000384938,5CNS_gaH16c,379.938,384.938,5.0,1.0,1.0,15.92,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\5CNS_gaH16c_s0000379938_e0000384938.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=5CNS_gaH16c,,,,,
5CNS_gaH16c_s0000383938_e0000388938,5CNS_gaH16c,383.938,388.938,5.0,1.0,1.0,15.5,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\5CNS_gaH16c_s0000383938_e0000388938.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=5CNS_gaH16c,,,,,
5CNS_gaH16c_s0000387938_e0000392938,5CNS_gaH16c,387.938,392.938,5.0,1.0,1.0,16.05,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\5CNS_gaH16c_s0000387938_e0000392938.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=5CNS_gaH16c,,,,,
5CNS_gaH16c_s0000391938_e0000394462,5CNS_gaH16c,391.938,394.462,2.524,1.0,1.0,13.27,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\5CNS_gaH16c_s0000391938_e0000394462.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=5CNS_gaH16c,,,,,
5CNS_gaH16c_s0000396482_e0000405406,5CNS_gaH16c,396.482,405.406,8.924,1.0,1.0,15.23,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\5CNS_gaH16c_s0000396482_e0000405406.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=5CNS_gaH16c,,,,,
5CNS_gaH16c_s0000405634_e0000413982,5CNS_gaH16c,405.634,413.982,8.348,1.0,1.0,15.11,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\5CNS_gaH16c_s0000405634_e0000413982.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=5CNS_gaH16c,,,,,
5CNS_gaH16c_s0000416386_e0000420894,5CNS_gaH16c,416.386,420.894,4.508,1.0,1.0,13.72,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\5CNS_gaH16c_s0000416386_e0000420894.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=5CNS_gaH16c,,,,,
5CNS_gaH16c_s0000420994_e0000425918,5CNS_gaH16c,420.994,425.918,4.924,1.0,1.0,14.75,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\5CNS_gaH16c_s0000420994_e0000425918.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=5CNS_gaH16c,,,,,
5CNS_gaH16c_s0000426050_e0000434942,5CNS_gaH16c,426.05,434.942,8.892,1.0,1.0,13.91,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\5CNS_gaH16c_s0000426050_e0000434942.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=5CNS_gaH16c,,,,,
5CNS_gaH16c_s0000437698_e0000445694,5CNS_gaH16c,437.698,445.694,7.996,1.0,1.0,14.69,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\5CNS_gaH16c_s0000437698_e0000445694.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=5CNS_gaH16c,,,,,
5CNS_gaH16c_s0000446050_e0000453982,5CNS_gaH16c,446.05,453.982,7.932,1.0,1.0,14.34,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\5CNS_gaH16c_s0000446050_e0000453982.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=5CNS_gaH16c,,,,,
5CNS_gaH16c_s0000456034_e0000460670,5CNS_gaH16c,456.034,460.67,4.636,1.0,1.0,13.08,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\5CNS_gaH16c_s0000456034_e0000460670.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=5CNS_gaH16c,,,,,
5CNS_gaH16c_s0000480258_e0000482750,5CNS_gaH16c,480.258,482.75,2.492,1.0,1.0,12.92,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\5CNS_gaH16c_s0000480258_e0000482750.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=5CNS_gaH16c,,,,,
5CNS_gaH16c_s0000483106_e0000488510,5CNS_gaH16c,483.106,488.51,5.404,1.0,1.0,15.09,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\5CNS_gaH16c_s0000483106_e0000488510.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=5CNS_gaH16c,,,,,
5CNS_gaH16c_s0000493538_e0000496542,5CNS_gaH16c,493.538,496.542,3.004,1.0,1.0,17.6,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\5CNS_gaH16c_s0000493538_e0000496542.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=5CNS_gaH16c,,,,,
5CNS_gaH16c_s0000502178_e0000507678,5CNS_gaH16c,502.178,507.678,5.5,1.0,1.0,13.6,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\5CNS_gaH16c_s0000502178_e0000507678.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=5CNS_gaH16c,,,,,
5CNS_gaH16c_s0000509474_e0000512318,5CNS_gaH16c,509.474,512.318,2.844,1.0,1.0,15.87,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\5CNS_gaH16c_s0000509474_e0000512318.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=5CNS_gaH16c,,,,,
5CNS_gaH16c_s0000512802_e0000518974,5CNS_gaH16c,512.802,518.974,6.172,1.0,1.0,14.7,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\5CNS_gaH16c_s0000512802_e0000518974.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=5CNS_gaH16c,,,,,
5CNS_gaH16c_s0000519650_e0000522846,5CNS_gaH16c,519.65,522.846,3.196,1.0,1.0,12.43,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\5CNS_gaH16c_s0000519650_e0000522846.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=5CNS_gaH16c,,,,,
5CNS_gaH16c_s0000530978_e0000535978,5CNS_gaH16c,530.978,535.978,5.0,1.0,1.0,13.65,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\5CNS_gaH16c_s0000530978_e0000535978.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=5CNS_gaH16c,,,,,
5CNS_gaH16c_s0000534978_e0000539978,5CNS_gaH16c,534.978,539.978,5.0,1.0,1.0,13.63,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\5CNS_gaH16c_s0000534978_e0000539978.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=5CNS_gaH16c,,,,,
5CNS_gaH16c_s0000538978_e0000542014,5CNS_gaH16c,538.978,542.014,3.036,1.0,1.0,10.63,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\5CNS_gaH16c_s0000538978_e0000542014.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=5CNS_gaH16c,,,,,
5CNS_gaH16c_s0000544162_e0000547518,5CNS_gaH16c,544.162,547.518,3.356,1.0,1.0,13.56,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\5CNS_gaH16c_s0000544162_e0000547518.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=5CNS_gaH16c,,,,,
5CNS_gaH16c_s0000563586_e0000568586,5CNS_gaH16c,563.586,568.586,5.0,1.0,1.0,15.09,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\5CNS_gaH16c_s0000563586_e0000568586.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=5CNS_gaH16c,,,,,
5CNS_gaH16c_s0000567586_e0000572586,5CNS_gaH16c,567.586,572.586,5.0,1.0,1.0,14.86,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\5CNS_gaH16c_s0000567586_e0000572586.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=5CNS_gaH16c,,,,,
5CNS_gaH16c_s0000571586_e0000576586,5CNS_gaH16c,571.586,576.586,5.0,1.0,1.0,10.15,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\5CNS_gaH16c_s0000571586_e0000576586.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=5CNS_gaH16c,,,,,
5CNS_gaH16c_s0000575586_e0000580586,5CNS_gaH16c,575.586,580.586,5.0,1.0,1.0,12.14,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\5CNS_gaH16c_s0000575586_e0000580586.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=5CNS_gaH16c,,,,,
5CNS_gaH16c_s0000579586_e0000583486,5CNS_gaH16c,579.586,583.486,3.9,1.0,1.0,10.81,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\5CNS_gaH16c_s0000579586_e0000583486.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=5CNS_gaH16c,,,,,
5CNS_gaH16c_s0000596450_e0000601630,5CNS_gaH16c,596.45,601.63,5.18,1.0,1.0,13.54,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\5CNS_gaH16c_s0000596450_e0000601630.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=5CNS_gaH16c,,,,,
5CNS_gaH16c_s0000602082_e0000605054,5CNS_gaH16c,602.082,605.054,2.972,1.0,1.0,11.16,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\5CNS_gaH16c_s0000602082_e0000605054.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=5CNS_gaH16c,,,,,
5CNS_gaH16c_s0000605314_e0000611038,5CNS_gaH16c,605.314,611.038,5.724,1.0,1.0,11.53,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\5CNS_gaH16c_s0000605314_e0000611038.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=5CNS_gaH16c,,,,,
5CNS_gaH16c_s0000612994_e0000617438,5CNS_gaH16c,612.994,617.438,4.444,1.0,1.0,11.42,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\5CNS_gaH16c_s0000612994_e0000617438.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=5CNS_gaH16c,,,,,
5CNS_gaH16c_s0000617538_e0000624286,5CNS_gaH16c,617.538,624.286,6.748,1.0,1.0,9.98,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\5CNS_gaH16c_s0000617538_e0000624286.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=5CNS_gaH16c,,,,,
5CNS_gaH16c_s0000624770_e0000628990,5CNS_gaH16c,624.77,628.99,4.22,1.0,1.0,10.79,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\5CNS_gaH16c_s0000624770_e0000628990.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=5CNS_gaH16c,,,,,
5CNS_gaH16c_s0000633058_e0000643870,5CNS_gaH16c,633.058,643.87,10.812,1.0,1.0,11.63,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\5CNS_gaH16c_s0000633058_e0000643870.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=5CNS_gaH16c,,,,,
5CNS_gaH16c_s0000644098_e0000646526,5CNS_gaH16c,644.098,646.526,2.428,1.0,1.0,10.33,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\5CNS_gaH16c_s0000644098_e0000646526.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=5CNS_gaH16c,,,,,
5CNS_gaH16c_s0000649346_e0000653086,5CNS_gaH16c,649.346,653.086,3.74,1.0,1.0,12.91,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\5CNS_gaH16c_s0000649346_e0000653086.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=5CNS_gaH16c,,,,,
5CNS_gaH16c_s0000653218_e0000658270,5CNS_gaH16c,653.218,658.27,5.052,1.0,1.0,11.72,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\5CNS_gaH16c_s0000653218_e0000658270.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=5CNS_gaH16c,,,,,
5CNS_gaH16c_s0000658594_e0000661662,5CNS_gaH16c,658.594,661.662,3.068,1.0,1.0,11.3,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\5CNS_gaH16c_s0000658594_e0000661662.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=5CNS_gaH16c,,,,,
5CNS_gaH16c_s0000661954_e0000667678,5CNS_gaH16c,661.954,667.678,5.724,1.0,1.0,11.2,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\5CNS_gaH16c_s0000661954_e0000667678.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=5CNS_gaH16c,,,,,
