clip_id,source_video,start_time,end_time,duration,face_ratio,speech_ratio,snr,file_path,tier,has_cut_meta,decode_backend,cut_backend,run_id,url,title,channel,program_id,episode_id,canonical_source_id,decision
7mvfCSW4SLw_s0000224162_e0000226526,7mvfCSW4SLw,224.162,226.526,2.364,1.0,1.0,14.05,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\7mvfCSW4SLw_s0000224162_e0000226526.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=7mvfCSW4SLw,,,,,,keep
7mvfCSW4SLw_s0000245250_e0000248190,7mvfCSW4SLw,245.25,248.19,2.94,1.0,1.0,12.42,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\7mvfCSW4SLw_s0000245250_e0000248190.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=7mvfCSW4SLw,,,,,,keep
7mvfCSW4SLw_s0000248738_e0000250942,7mvfCSW4SLw,248.738,250.942,2.204,1.0,1.0,16.81,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\7mvfCSW4SLw_s0000248738_e0000250942.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=7mvfCSW4SLw,,,,,,keep
7mvfCSW4SLw_s0000251042_e0000256042,7mvfCSW4SLw,251.042,256.042,5.0,1.0,1.0,14.82,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\7mvfCSW4SLw_s0000251042_e0000256042.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=7mvfCSW4SLw,,,,,,keep
7mvfCSW4SLw_s0000255042_e0000260042,7mvfCSW4SLw,255.042,260.042,5.0,1.0,1.0,16.14,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\7mvfCSW4SLw_s0000255042_e0000260042.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=7mvfCSW4SLw,,,,,,keep
7mvfCSW4SLw_s0000259042_e0000263166,7mvfCSW4SLw,259.042,263.166,4.124,1.0,1.0,14.9,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\7mvfCSW4SLw_s0000259042_e0000263166.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=7mvfCSW4SLw,,,,,,keep
7mvfCSW4SLw_s0000273346_e0000276766,7mvfCSW4SLw,273.346,276.766,3.42,1.0,1.0,17.99,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\7mvfCSW4SLw_s0000273346_e0000276766.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=7mvfCSW4SLw,,,,,,keep
7mvfCSW4SLw_s0000279394_e0000283998,7mvfCSW4SLw,279.394,283.998,4.604,1.0,1.0,17.88,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\7mvfCSW4SLw_s0000279394_e0000283998.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=7mvfCSW4SLw,,,,,,keep
7mvfCSW4SLw_s0000341698_e0000344126,7mvfCSW4SLw,341.698,344.126,2.428,1.0,1.0,16.11,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\7mvfCSW4SLw_s0000341698_e0000344126.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=7mvfCSW4SLw,,,,,,keep
7mvfCSW4SLw_s0000346818_e0000351006,7mvfCSW4SLw,346.818,351.006,4.188,1.0,1.0,16.18,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\7mvfCSW4SLw_s0000346818_e0000351006.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=7mvfCSW4SLw,,,,,,keep
7mvfCSW4SLw_s0000358754_e0000363902,7mvfCSW4SLw,358.754,363.902,5.148,1.0,1.0,18.76,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\7mvfCSW4SLw_s0000358754_e0000363902.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=7mvfCSW4SLw,,,,,,keep
7mvfCSW4SLw_s0000390018_e0000395198,7mvfCSW4SLw,390.018,395.198,5.18,1.0,1.0,14.92,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\7mvfCSW4SLw_s0000390018_e0000395198.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=7mvfCSW4SLw,,,,,,keep
7mvfCSW4SLw_s0000395298_e0000397502,7mvfCSW4SLw,395.298,397.502,2.204,1.0,1.0,12.72,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\7mvfCSW4SLw_s0000395298_e0000397502.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=7mvfCSW4SLw,,,,,,keep
7mvfCSW4SLw_s0000405698_e0000407998,7mvfCSW4SLw,405.698,407.998,2.3,1.0,1.0,17.73,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\7mvfCSW4SLw_s0000405698_e0000407998.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=7mvfCSW4SLw,,,,,,keep
7mvfCSW4SLw_s0000422626_e0000426142,7mvfCSW4SLw,422.626,426.142,3.516,1.0,1.0,15.23,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\7mvfCSW4SLw_s0000422626_e0000426142.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=7mvfCSW4SLw,,,,,,keep
7mvfCSW4SLw_s0000434018_e0000436926,7mvfCSW4SLw,434.018,436.926,2.908,1.0,1.0,14.13,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\7mvfCSW4SLw_s0000434018_e0000436926.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=7mvfCSW4SLw,,,,,,keep
7mvfCSW4SLw_s0000437186_e0000440542,7mvfCSW4SLw,437.186,440.542,3.356,1.0,1.0,14.53,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\7mvfCSW4SLw_s0000437186_e0000440542.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=7mvfCSW4SLw,,,,,,keep
7mvfCSW4SLw_s0000440866_e0000443038,7mvfCSW4SLw,440.866,443.038,2.172,1.0,1.0,13.4,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\7mvfCSW4SLw_s0000440866_e0000443038.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=7mvfCSW4SLw,,,,,,keep
7mvfCSW4SLw_s0000444418_e0000447966,7mvfCSW4SLw,444.418,447.966,3.548,1.0,1.0,15.19,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\7mvfCSW4SLw_s0000444418_e0000447966.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=7mvfCSW4SLw,,,,,,keep
7mvfCSW4SLw_s0000448482_e0000452926,7mvfCSW4SLw,448.482,452.926,4.444,1.0,1.0,12.98,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\7mvfCSW4SLw_s0000448482_e0000452926.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=7mvfCSW4SLw,,,,,,keep
7mvfCSW4SLw_s0000453058_e0000457278,7mvfCSW4SLw,453.058,457.278,4.22,1.0,1.0,13.97,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\7mvfCSW4SLw_s0000453058_e0000457278.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=7mvfCSW4SLw,,,,,,keep
7mvfCSW4SLw_s0000463650_e0000467646,7mvfCSW4SLw,463.65,467.646,3.996,1.0,1.0,13.44,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\7mvfCSW4SLw_s0000463650_e0000467646.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=7mvfCSW4SLw,,,,,,keep
7mvfCSW4SLw_s0000467746_e0000472542,7mvfCSW4SLw,467.746,472.542,4.796,1.0,1.0,16.45,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\7mvfCSW4SLw_s0000467746_e0000472542.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=7mvfCSW4SLw,,,,,,keep
7mvfCSW4SLw_s0000476162_e0000479614,7mvfCSW4SLw,476.162,479.614,3.452,1.0,1.0,13.83,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\7mvfCSW4SLw_s0000476162_e0000479614.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=7mvfCSW4SLw,,,,,,keep
7mvfCSW4SLw_s0000481890_e0000486206,7mvfCSW4SLw,481.89,486.206,4.316,1.0,1.0,10.46,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\7mvfCSW4SLw_s0000481890_e0000486206.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=7mvfCSW4SLw,,,,,,keep
7mvfCSW4SLw_s0000499394_e0000505662,7mvfCSW4SLw,499.394,505.662,6.268,1.0,1.0,18.15,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\7mvfCSW4SLw_s0000499394_e0000505662.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=7mvfCSW4SLw,,,,,,keep
7mvfCSW4SLw_s0000508546_e0000515614,7mvfCSW4SLw,508.546,515.614,7.068,1.0,1.0,15.16,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\7mvfCSW4SLw_s0000508546_e0000515614.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=7mvfCSW4SLw,,,,,,keep
7mvfCSW4SLw_s0000515746_e0000518078,7mvfCSW4SLw,515.746,518.078,2.332,1.0,1.0,18.11,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\7mvfCSW4SLw_s0000515746_e0000518078.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=7mvfCSW4SLw,,,,,,keep
7mvfCSW4SLw_s0000518242_e0000520702,7mvfCSW4SLw,518.242,520.702,2.46,1.0,1.0,16.94,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\7mvfCSW4SLw_s0000518242_e0000520702.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=7mvfCSW4SLw,,,,,,keep
7mvfCSW4SLw_s0000532834_e0000535102,7mvfCSW4SLw,532.834,535.102,2.268,1.0,1.0,16.09,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\7mvfCSW4SLw_s0000532834_e0000535102.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=7mvfCSW4SLw,,,,,,keep
7mvfCSW4SLw_s0000535266_e0000540958,7mvfCSW4SLw,535.266,540.958,5.692,1.0,1.0,15.55,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\7mvfCSW4SLw_s0000535266_e0000540958.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=7mvfCSW4SLw,,,,,,keep
7mvfCSW4SLw_s0000553890_e0000562270,7mvfCSW4SLw,553.89,562.27,8.38,1.0,1.0,17.73,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\7mvfCSW4SLw_s0000553890_e0000562270.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=7mvfCSW4SLw,,,,,,keep
7mvfCSW4SLw_s0000562882_e0000567294,7mvfCSW4SLw,562.882,567.294,4.412,1.0,1.0,18.0,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\7mvfCSW4SLw_s0000562882_e0000567294.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=7mvfCSW4SLw,,,,,,keep
7mvfCSW4SLw_s0000568034_e0000570046,7mvfCSW4SLw,568.034,570.046,2.012,1.0,1.0,19.79,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\7mvfCSW4SLw_s0000568034_e0000570046.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=7mvfCSW4SLw,,,,,,keep
7mvfCSW4SLw_s0000605346_e0000610346,7mvfCSW4SLw,605.346,610.346,5.0,1.0,1.0,14.37,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\7mvfCSW4SLw_s0000605346_e0000610346.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=7mvfCSW4SLw,,,,,,keep
7mvfCSW4SLw_s0000609346_e0000614346,7mvfCSW4SLw,609.346,614.346,5.0,1.0,1.0,16.66,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\7mvfCSW4SLw_s0000609346_e0000614346.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=7mvfCSW4SLw,,,,,,keep
7mvfCSW4SLw_s0000613346_e0000618346,7mvfCSW4SLw,613.346,618.346,5.0,1.0,1.0,16.41,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\7mvfCSW4SLw_s0000613346_e0000618346.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=7mvfCSW4SLw,,,,,,keep
7mvfCSW4SLw_s0000639810_e0000642590,7mvfCSW4SLw,639.81,642.59,2.78,1.0,1.0,16.7,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\7mvfCSW4SLw_s0000639810_e0000642590.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=7mvfCSW4SLw,,,,,,keep
7mvfCSW4SLw_s0000642722_e0000649630,7mvfCSW4SLw,642.722,649.63,6.908,1.0,1.0,16.91,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\7mvfCSW4SLw_s0000642722_e0000649630.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=7mvfCSW4SLw,,,,,,keep
7mvfCSW4SLw_s0000658786_e0000663786,7mvfCSW4SLw,658.786,663.786,5.0,1.0,1.0,17.3,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\7mvfCSW4SLw_s0000658786_e0000663786.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=7mvfCSW4SLw,,,,,,keep
7mvfCSW4SLw_s0000665378_e0000671966,7mvfCSW4SLw,665.378,671.966,6.588,1.0,1.0,17.6,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\7mvfCSW4SLw_s0000665378_e0000671966.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=7mvfCSW4SLw,,,,,,keep
7mvfCSW4SLw_s0000672226_e0000675582,7mvfCSW4SLw,672.226,675.582,3.356,1.0,1.0,11.79,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\7mvfCSW4SLw_s0000672226_e0000675582.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=7mvfCSW4SLw,,,,,,keep
7mvfCSW4SLw_s0000675842_e0000679454,7mvfCSW4SLw,675.842,679.454,3.612,1.0,1.0,17.54,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\7mvfCSW4SLw_s0000675842_e0000679454.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=7mvfCSW4SLw,,,,,,keep
7mvfCSW4SLw_s0000679810_e0000687198,7mvfCSW4SLw,679.81,687.198,7.388,1.0,1.0,15.26,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\7mvfCSW4SLw_s0000679810_e0000687198.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=7mvfCSW4SLw,,,,,,keep
JEgxmwvo7YY_s0000008258_e0000011518,JEgxmwvo7YY,8.258,11.518,3.26,1.0,1.0,18.89,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\JEgxmwvo7YY_s0000008258_e0000011518.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=JEgxmwvo7YY,,,,,,keep
JEgxmwvo7YY_s0000011746_e0000014718,JEgxmwvo7YY,11.746,14.718,2.972,1.0,1.0,18.81,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\JEgxmwvo7YY_s0000011746_e0000014718.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=JEgxmwvo7YY,,,,,,keep
JEgxmwvo7YY_s0000031106_e0000034174,JEgxmwvo7YY,31.106,34.174,3.068,1.0,1.0,17.97,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\JEgxmwvo7YY_s0000031106_e0000034174.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=JEgxmwvo7YY,,,,,,keep
JEgxmwvo7YY_s0000057346_e0000061214,JEgxmwvo7YY,57.346,61.214,3.868,1.0,1.0,18.99,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\JEgxmwvo7YY_s0000057346_e0000061214.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=JEgxmwvo7YY,,,,,,keep
JEgxmwvo7YY_s0000061538_e0000068158,JEgxmwvo7YY,61.538,68.158,6.62,1.0,1.0,17.78,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\JEgxmwvo7YY_s0000061538_e0000068158.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=JEgxmwvo7YY,,,,,,keep
JEgxmwvo7YY_s0000070466_e0000073150,JEgxmwvo7YY,70.466,73.15,2.684,1.0,1.0,16.45,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\JEgxmwvo7YY_s0000070466_e0000073150.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=JEgxmwvo7YY,,,,,,keep
JEgxmwvo7YY_s0000073794_e0000075966,JEgxmwvo7YY,73.794,75.966,2.172,1.0,1.0,18.05,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\JEgxmwvo7YY_s0000073794_e0000075966.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=JEgxmwvo7YY,,,,,,keep
JEgxmwvo7YY_s0000089122_e0000093758,JEgxmwvo7YY,89.122,93.758,4.636,1.0,1.0,19.62,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\JEgxmwvo7YY_s0000089122_e0000093758.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=JEgxmwvo7YY,,,,,,keep
JEgxmwvo7YY_s0000100578_e0000103710,JEgxmwvo7YY,100.578,103.71,3.132,1.0,1.0,17.38,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\JEgxmwvo7YY_s0000100578_e0000103710.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=JEgxmwvo7YY,,,,,,keep
JEgxmwvo7YY_s0000106370_e0000112926,JEgxmwvo7YY,106.37,112.926,6.556,1.0,1.0,17.03,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\JEgxmwvo7YY_s0000106370_e0000112926.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=JEgxmwvo7YY,,,,,,keep
JEgxmwvo7YY_s0000130210_e0000137726,JEgxmwvo7YY,130.21,137.726,7.516,1.0,1.0,17.38,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\JEgxmwvo7YY_s0000130210_e0000137726.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=JEgxmwvo7YY,,,,,,keep
JEgxmwvo7YY_s0000137922_e0000139934,JEgxmwvo7YY,137.922,139.934,2.012,1.0,1.0,19.92,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\JEgxmwvo7YY_s0000137922_e0000139934.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=JEgxmwvo7YY,,,,,,keep
JEgxmwvo7YY_s0000143330_e0000146622,JEgxmwvo7YY,143.33,146.622,3.292,1.0,1.0,19.65,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\JEgxmwvo7YY_s0000143330_e0000146622.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=JEgxmwvo7YY,,,,,,keep
JEgxmwvo7YY_s0000167842_e0000170110,JEgxmwvo7YY,167.842,170.11,2.268,1.0,1.0,12.96,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\JEgxmwvo7YY_s0000167842_e0000170110.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=JEgxmwvo7YY,,,,,,keep
JEgxmwvo7YY_s0000173090_e0000176414,JEgxmwvo7YY,173.09,176.414,3.324,1.0,1.0,18.56,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\JEgxmwvo7YY_s0000173090_e0000176414.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=JEgxmwvo7YY,,,,,,keep
JEgxmwvo7YY_s0000236546_e0000238814,JEgxmwvo7YY,236.546,238.814,2.268,1.0,1.0,18.33,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\JEgxmwvo7YY_s0000236546_e0000238814.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=JEgxmwvo7YY,,,,,,keep
JEgxmwvo7YY_s0000247906_e0000250366,JEgxmwvo7YY,247.906,250.366,2.46,1.0,1.0,13.94,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\JEgxmwvo7YY_s0000247906_e0000250366.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=JEgxmwvo7YY,,,,,,keep
JEgxmwvo7YY_s0000260290_e0000262558,JEgxmwvo7YY,260.29,262.558,2.268,1.0,1.0,17.58,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\JEgxmwvo7YY_s0000260290_e0000262558.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=JEgxmwvo7YY,,,,,,keep
JEgxmwvo7YY_s0000265986_e0000269470,JEgxmwvo7YY,265.986,269.47,3.484,1.0,1.0,17.8,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\JEgxmwvo7YY_s0000265986_e0000269470.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=JEgxmwvo7YY,,,,,,keep
JEgxmwvo7YY_s0000277218_e0000279710,JEgxmwvo7YY,277.218,279.71,2.492,1.0,1.0,15.99,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\JEgxmwvo7YY_s0000277218_e0000279710.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=JEgxmwvo7YY,,,,,,keep
JEgxmwvo7YY_s0000280002_e0000283070,JEgxmwvo7YY,280.002,283.07,3.068,1.0,1.0,20.08,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\JEgxmwvo7YY_s0000280002_e0000283070.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=JEgxmwvo7YY,,,,,,keep
JEgxmwvo7YY_s0000285410_e0000291678,JEgxmwvo7YY,285.41,291.678,6.268,1.0,1.0,16.59,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\JEgxmwvo7YY_s0000285410_e0000291678.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=JEgxmwvo7YY,,,,,,keep
JEgxmwvo7YY_s0000291778_e0000295166,JEgxmwvo7YY,291.778,295.166,3.388,1.0,1.0,16.56,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\JEgxmwvo7YY_s0000291778_e0000295166.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=JEgxmwvo7YY,,,,,,keep
JEgxmwvo7YY_s0000349954_e0000352766,JEgxmwvo7YY,349.954,352.766,2.812,1.0,1.0,17.48,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\JEgxmwvo7YY_s0000349954_e0000352766.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=JEgxmwvo7YY,,,,,,keep
JEgxmwvo7YY_s0000352994_e0000355966,JEgxmwvo7YY,352.994,355.966,2.972,1.0,1.0,16.36,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\JEgxmwvo7YY_s0000352994_e0000355966.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=JEgxmwvo7YY,,,,,,keep
JEgxmwvo7YY_s0000359138_e0000361502,JEgxmwvo7YY,359.138,361.502,2.364,1.0,1.0,19.75,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\JEgxmwvo7YY_s0000359138_e0000361502.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=JEgxmwvo7YY,,,,,,keep
