clip_id,feature_path,label,method,speaker_id,t_mouth,t_w2v,t_prosody,status
7638602199739796756_clip0004_t00035_desyncm7f_crf40,archive/pilot_v1/04_features_pilot\7638602199739796756_clip0004_t00035_desyncm7f_crf40.pt,1,temporal_desync,23,54,108,215,ok
y3vBfCdY2tQ_clip0020_t00245_desyncp7f_crf35,archive/pilot_v1/04_features_pilot\y3vBfCdY2tQ_clip0020_t00245_desyncp7f_crf35.pt,1,temporal_desync,25,60,106,210,ok
y3vBfCdY2tQ_clip0023_t00256_desyncm15f_crf23,archive/pilot_v1/04_features_pilot\y3vBfCdY2tQ_clip0023_t00256_desyncm15f_crf23.pt,1,temporal_desync,25,49,98,194,ok
0wOdyRpc0wc_clip0026_t00240_desyncm15f_crf40,archive/pilot_v1/04_features_pilot\0wOdyRpc0wc_clip0026_t00240_desyncm15f_crf40.pt,1,temporal_desync,28,121,244,485,ok
P3K1OaKR4nY_clip0013_t00108_desyncm3f_crf35,archive/pilot_v1/04_features_pilot\P3K1OaKR4nY_clip0013_t00108_desyncm3f_crf35.pt,1,temporal_desync,28,71,143,284,ok
mHTLamr-Zqk_clip0028_t00315_desyncp15f_crf30,archive/pilot_v1/04_features_pilot\mHTLamr-Zqk_clip0028_t00315_desyncp15f_crf30.pt,1,temporal_desync,28,125,224,447,ok
usfv-YmWPBs_clip0039_t00629_desyncm3f_crf30,archive/pilot_v1/04_features_pilot\usfv-YmWPBs_clip0039_t00629_desyncm3f_crf30.pt,1,temporal_desync,29,57,116,231,ok
7634060096967806228_clip0029_t00251_desyncm7f_crf30,archive/pilot_v1/04_features_pilot\7634060096967806228_clip0029_t00251_desyncm7f_crf30.pt,1,temporal_desync,31,118,238,475,ok
7634060096967806228_clip0033_t00297_desyncm7f_crf23,archive/pilot_v1/04_features_pilot\7634060096967806228_clip0033_t00297_desyncm7f_crf23.pt,1,temporal_desync,31,138,274,547,ok
7491284887240985864_clip0020_t00155_desyncm3f_crf35,archive/pilot_v1/04_features_pilot\7491284887240985864_clip0020_t00155_desyncm3f_crf35.pt,1,temporal_desync,32,58,121,240,ok
7491284887240985864_clip0025_t00189_desyncp3f_crf30,archive/pilot_v1/04_features_pilot\7491284887240985864_clip0025_t00189_desyncp3f_crf30.pt,1,temporal_desync,32,55,105,208,ok
7544723202199538964_clip0008_t00133_desyncp7f_crf30,archive/pilot_v1/04_features_pilot\7544723202199538964_clip0008_t00133_desyncp7f_crf30.pt,1,temporal_desync,32,115,219,435,ok
7544723202199538964_clip0009_t00141_desyncp7f_crf30,archive/pilot_v1/04_features_pilot\7544723202199538964_clip0009_t00141_desyncp7f_crf30.pt,1,temporal_desync,32,143,273,544,ok
7621911689620901141_clip0004_t00024_desyncp7f_crf23,archive/pilot_v1/04_features_pilot\7621911689620901141_clip0004_t00024_desyncp7f_crf23.pt,1,temporal_desync,32,107,201,401,ok
ijoyJhqD740_clip0033_t00495_desyncm3f_crf30,archive/pilot_v1/04_features_pilot\ijoyJhqD740_clip0033_t00495_desyncm3f_crf30.pt,1,temporal_desync,34,121,244,486,ok
mHTLamr-Zqk_clip0083_t00825_desyncm7f_crf23,archive/pilot_v1/04_features_pilot\mHTLamr-Zqk_clip0083_t00825_desyncm7f_crf23.pt,1,temporal_desync,36,111,227,451,ok
mHTLamr-Zqk_clip0091_t00884_desyncm15f_crf30,archive/pilot_v1/04_features_pilot\mHTLamr-Zqk_clip0091_t00884_desyncm15f_crf30.pt,1,temporal_desync,36,111,225,448,ok
mHTLamr-Zqk_clip0095_t00900_desyncm3f_crf30,archive/pilot_v1/04_features_pilot\mHTLamr-Zqk_clip0095_t00900_desyncm3f_crf30.pt,1,temporal_desync,36,118,239,476,ok
R5y53Ud7Fs8_clip0001_t00025_desyncm15f_crf35,archive/pilot_v1/04_features_pilot\R5y53Ud7Fs8_clip0001_t00025_desyncm15f_crf35.pt,1,temporal_desync,42,53,109,215,ok
R5y53Ud7Fs8_clip0012_t00161_desyncm15f_crf23,archive/pilot_v1/04_features_pilot\R5y53Ud7Fs8_clip0012_t00161_desyncm15f_crf23.pt,1,temporal_desync,42,121,247,491,ok
R5y53Ud7Fs8_clip0029_t00283_desyncm3f_crf23,archive/pilot_v1/04_features_pilot\R5y53Ud7Fs8_clip0029_t00283_desyncm3f_crf23.pt,1,temporal_desync,42,81,163,324,ok
R5y53Ud7Fs8_clip0053_t00667_desyncm7f_crf40,archive/pilot_v1/04_features_pilot\R5y53Ud7Fs8_clip0053_t00667_desyncm7f_crf40.pt,1,temporal_desync,42,101,204,405,ok
R5y53Ud7Fs8_clip0058_t00692_desyncp15f_crf30,archive/pilot_v1/04_features_pilot\R5y53Ud7Fs8_clip0058_t00692_desyncp15f_crf30.pt,1,temporal_desync,42,125,220,438,ok
7629698176408210709_clip0001_t00015_desyncp7f_crf30,archive/pilot_v1/04_features_pilot\7629698176408210709_clip0001_t00015_desyncp7f_crf30.pt,1,temporal_desync,44,55,98,194,ok
7641466267358072085_clip0000_t00003_desyncm15f_crf40,archive/pilot_v1/04_features_pilot\7641466267358072085_clip0000_t00003_desyncm15f_crf40.pt,1,temporal_desync,44,51,107,213,ok
0-fu0N-npmg_clip0060_t00806_desyncm7f_crf30,archive/pilot_v1/04_features_pilot\0-fu0N-npmg_clip0060_t00806_desyncm7f_crf30.pt,1,temporal_desync,45,113,229,456,ok
7634865418301213972_clip0002_t00009_desyncp7f_crf23,archive/pilot_v1/04_features_pilot\7634865418301213972_clip0002_t00009_desyncp7f_crf23.pt,1,temporal_desync,46,91,170,338,ok
7634865418301213972_clip0004_t00016_desyncp7f_crf40,archive/pilot_v1/04_features_pilot\7634865418301213972_clip0004_t00016_desyncp7f_crf40.pt,1,temporal_desync,46,52,91,180,ok
7642360672617106709_clip0001_t00004_desyncp7f_crf40,archive/pilot_v1/04_features_pilot\7642360672617106709_clip0001_t00004_desyncp7f_crf40.pt,1,temporal_desync,48,125,238,475,ok
7642360672617106709_clip0011_t00046_desyncp3f_crf30,archive/pilot_v1/04_features_pilot\7642360672617106709_clip0011_t00046_desyncp3f_crf30.pt,1,temporal_desync,48,125,245,489,ok
RoXXg62YfpM_clip0011_t00086_desyncp15f_crf35,archive/pilot_v1/04_features_pilot\RoXXg62YfpM_clip0011_t00086_desyncp15f_crf35.pt,1,temporal_desync,49,88,150,298,ok
RoXXg62YfpM_clip0058_t00481_desyncp3f_crf40,archive/pilot_v1/04_features_pilot\RoXXg62YfpM_clip0058_t00481_desyncp3f_crf40.pt,1,temporal_desync,49,62,119,236,ok
okygVjgD02Y_clip0005_t00044_desyncp15f_crf35,archive/pilot_v1/04_features_pilot\okygVjgD02Y_clip0005_t00044_desyncp15f_crf35.pt,1,temporal_desync,49,63,101,201,ok
okygVjgD02Y_clip0041_t00311_desyncm15f_crf40,archive/pilot_v1/04_features_pilot\okygVjgD02Y_clip0041_t00311_desyncm15f_crf40.pt,1,temporal_desync,49,58,118,234,ok
okygVjgD02Y_clip0048_t00417_desyncm7f_crf40,archive/pilot_v1/04_features_pilot\okygVjgD02Y_clip0048_t00417_desyncm7f_crf40.pt,1,temporal_desync,49,58,118,233,ok
R5y53Ud7Fs8_clip0016_t00181_desyncp15f_crf30,archive/pilot_v1/04_features_pilot\R5y53Ud7Fs8_clip0016_t00181_desyncp15f_crf30.pt,1,temporal_desync,51,125,220,438,ok
R5y53Ud7Fs8_clip0043_t00490_desyncm15f_crf35,archive/pilot_v1/04_features_pilot\R5y53Ud7Fs8_clip0043_t00490_desyncm15f_crf35.pt,1,temporal_desync,51,65,132,262,ok
R5y53Ud7Fs8_clip0081_t00951_desyncp7f_crf23,archive/pilot_v1/04_features_pilot\R5y53Ud7Fs8_clip0081_t00951_desyncp7f_crf23.pt,1,temporal_desync,51,97,180,359,ok
7627812135254494485_clip0001_t00014_desyncm15f_crf35,archive/pilot_v1/04_features_pilot\7627812135254494485_clip0001_t00014_desyncm15f_crf35.pt,1,temporal_desync,52,41,83,165,ok
Xigg3vUV2Gw_clip0011_t00110_desyncp15f_crf35,archive/pilot_v1/04_features_pilot\Xigg3vUV2Gw_clip0011_t00110_desyncp15f_crf35.pt,1,temporal_desync,57,55,85,168,ok
gHsxuixSqz0_clip0006_t00080_desyncm7f_crf40,archive/pilot_v1/04_features_pilot\gHsxuixSqz0_clip0006_t00080_desyncm7f_crf40.pt,1,temporal_desync,58,117,236,470,ok
Nw3N73GJ2Zo_clip0030_t00392_desyncp15f_crf23,archive/pilot_v1/04_features_pilot\Nw3N73GJ2Zo_clip0030_t00392_desyncp15f_crf23.pt,1,temporal_desync,60,125,220,438,ok
CHkaAtJLN3E_clip0034_t00584_desyncm7f_crf23,archive/pilot_v1/04_features_pilot\CHkaAtJLN3E_clip0034_t00584_desyncm7f_crf23.pt,1,temporal_desync,61,57,120,238,ok
7629698176408210709_clip0004_t00062_desyncp7f_crf23,archive/pilot_v1/04_features_pilot\7629698176408210709_clip0004_t00062_desyncp7f_crf23.pt,1,temporal_desync,63,63,115,229,ok
bhO764uZyDA_clip0052_t00278_desyncm3f_crf35,archive/pilot_v1/04_features_pilot\bhO764uZyDA_clip0052_t00278_desyncm3f_crf35.pt,1,temporal_desync,65,84,171,339,ok
bhO764uZyDA_clip0053_t00290_desyncp3f_crf30,archive/pilot_v1/04_features_pilot\bhO764uZyDA_clip0053_t00290_desyncp3f_crf30.pt,1,temporal_desync,65,103,200,398,ok
bhO764uZyDA_clip0054_t00297_desyncm7f_crf35,archive/pilot_v1/04_features_pilot\bhO764uZyDA_clip0054_t00297_desyncm7f_crf35.pt,1,temporal_desync,65,54,111,219,ok
7641562675729681684_clip0000_t00003_desyncm7f_crf35,archive/pilot_v1/04_features_pilot\7641562675729681684_clip0000_t00003_desyncm7f_crf35.pt,1,temporal_desync,66,151,304,606,ok
Be0_77S0AyQ_clip0000_t00002_desyncp7f_crf23,archive/pilot_v1/04_features_pilot\Be0_77S0AyQ_clip0000_t00002_desyncp7f_crf23.pt,1,temporal_desync,67,99,184,366,ok
Be0_77S0AyQ_clip0009_t00125_desyncp7f_crf40,archive/pilot_v1/04_features_pilot\Be0_77S0AyQ_clip0009_t00125_desyncp7f_crf40.pt,1,temporal_desync,67,70,126,250,ok
Be0_77S0AyQ_clip0010_t00144_desyncp15f_crf35,archive/pilot_v1/04_features_pilot\Be0_77S0AyQ_clip0010_t00144_desyncp15f_crf35.pt,1,temporal_desync,67,141,252,503,ok
I-uqcg6HtaQ_clip0001_t00015_desyncm15f_crf23,archive/pilot_v1/04_features_pilot\I-uqcg6HtaQ_clip0001_t00015_desyncm15f_crf23.pt,1,temporal_desync,71,109,220,438,ok
7549830648442227986_clip0000_t00019_desyncp3f_crf40,archive/pilot_v1/04_features_pilot\7549830648442227986_clip0000_t00019_desyncp3f_crf40.pt,1,temporal_desync,72,93,180,359,ok
7550273294079937800_clip0000_t00003_desyncp7f_crf30,archive/pilot_v1/04_features_pilot\7550273294079937800_clip0000_t00003_desyncp7f_crf30.pt,1,temporal_desync,72,69,127,252,ok
7557728336403762440_clip0000_t00012_desyncm3f_crf30,archive/pilot_v1/04_features_pilot\7557728336403762440_clip0000_t00012_desyncm3f_crf30.pt,1,temporal_desync,72,48,98,193,ok
7577748683672866055_clip0000_t00002_desyncp15f_crf23,archive/pilot_v1/04_features_pilot\7577748683672866055_clip0000_t00002_desyncp15f_crf23.pt,1,temporal_desync,72,75,125,247,ok
7577748683672866055_clip0003_t00067_desyncp7f_crf30,archive/pilot_v1/04_features_pilot\7577748683672866055_clip0003_t00067_desyncp7f_crf30.pt,1,temporal_desync,72,114,216,431,ok
7581782589204188423_clip0001_t00016_desyncm15f_crf40,archive/pilot_v1/04_features_pilot\7581782589204188423_clip0001_t00016_desyncm15f_crf40.pt,1,temporal_desync,72,51,103,204,ok
7614120408689822984_clip0001_t00008_desyncp15f_crf40,archive/pilot_v1/04_features_pilot\7614120408689822984_clip0001_t00008_desyncp15f_crf40.pt,1,temporal_desync,72,157,288,575,ok
7638262561955269889_clip0001_t00004_desyncm3f_crf23,archive/pilot_v1/04_features_pilot\7638262561955269889_clip0001_t00004_desyncm3f_crf23.pt,1,temporal_desync,73,273,550,1099,ok
u4AumpXc-qc_clip0008_t00059_desyncm7f_crf23,archive/pilot_v1/04_features_pilot\u4AumpXc-qc_clip0008_t00059_desyncm7f_crf23.pt,1,temporal_desync,74,74,148,294,ok
7636689448880721173_clip0004_t00022_desyncp3f_crf35,archive/pilot_v1/04_features_pilot\7636689448880721173_clip0004_t00022_desyncp3f_crf35.pt,1,temporal_desync,76,141,277,551,ok
7636689448880721173_clip0008_t00048_desyncm3f_crf30,archive/pilot_v1/04_features_pilot\7636689448880721173_clip0008_t00048_desyncm3f_crf30.pt,1,temporal_desync,76,174,354,706,ok
7636689448880721173_clip0016_t00115_desyncm3f_crf35,archive/pilot_v1/04_features_pilot\7636689448880721173_clip0016_t00115_desyncm3f_crf35.pt,1,temporal_desync,76,51,103,205,ok
F1JQOFSjVZg_clip0039_t00438_desyncm15f_crf30,archive/pilot_v1/04_features_pilot\F1JQOFSjVZg_clip0039_t00438_desyncm15f_crf30.pt,1,temporal_desync,83,65,132,262,ok
z0ZM1kEnmJI_clip0009_t00189_desyncp3f_crf23,archive/pilot_v1/04_features_pilot\z0ZM1kEnmJI_clip0009_t00189_desyncp3f_crf23.pt,1,temporal_desync,85,125,244,486,ok
MpVfVbPdmis_clip0042_t00533_desyncm3f_crf30,archive/pilot_v1/04_features_pilot\MpVfVbPdmis_clip0042_t00533_desyncm3f_crf30.pt,1,temporal_desync,87,267,539,1076,ok
g6hBKVh_7Pk_clip0089_t00874_desyncp15f_crf40,archive/pilot_v1/04_features_pilot\g6hBKVh_7Pk_clip0089_t00874_desyncp15f_crf40.pt,1,temporal_desync,89,125,220,438,ok
g6hBKVh_7Pk_clip0090_t00878_desyncp3f_crf35,archive/pilot_v1/04_features_pilot\g6hBKVh_7Pk_clip0090_t00878_desyncp3f_crf35.pt,1,temporal_desync,89,125,244,486,ok
7636020413188934919_clip0002_t00153_desyncp3f_crf35,archive/pilot_v1/04_features_pilot\7636020413188934919_clip0002_t00153_desyncp3f_crf35.pt,1,temporal_desync,90,138,270,538,ok
2A2WBpeuVNw_clip0012_t00263_desyncp3f_crf35,archive/pilot_v1/04_features_pilot\2A2WBpeuVNw_clip0012_t00263_desyncp3f_crf35.pt,1,temporal_desync,92,56,106,210,ok
2A2WBpeuVNw_clip0039_t00512_desyncm7f_crf23,archive/pilot_v1/04_features_pilot\2A2WBpeuVNw_clip0039_t00512_desyncm7f_crf23.pt,1,temporal_desync,92,61,127,252,ok
AJ7t8LnesSA_clip0012_t00289_desyncm7f_crf23,archive/pilot_v1/04_features_pilot\AJ7t8LnesSA_clip0012_t00289_desyncm7f_crf23.pt,1,temporal_desync,96,89,184,366,ok
aArTJcMMmTw_clip0017_t00310_desyncp3f_crf40,archive/pilot_v1/04_features_pilot\aArTJcMMmTw_clip0017_t00310_desyncp3f_crf40.pt,1,temporal_desync,99,126,245,489,ok
aArTJcMMmTw_clip0020_t00325_desyncm7f_crf30,archive/pilot_v1/04_features_pilot\aArTJcMMmTw_clip0020_t00325_desyncm7f_crf30.pt,1,temporal_desync,99,77,158,314,ok
FufWLL1IIrQ_clip0048_t00281_desyncp15f_crf40,archive/pilot_v1/04_features_pilot\FufWLL1IIrQ_clip0048_t00281_desyncp15f_crf40.pt,1,temporal_desync,100,52,78,154,ok
EMFwAo7a4rg_clip0014_t00311_desyncp3f_crf40,archive/pilot_v1/04_features_pilot\EMFwAo7a4rg_clip0014_t00311_desyncp3f_crf40.pt,1,temporal_desync,101,125,244,486,ok
EMFwAo7a4rg_clip0031_t00573_desyncm15f_crf35,archive/pilot_v1/04_features_pilot\EMFwAo7a4rg_clip0031_t00573_desyncm15f_crf35.pt,1,temporal_desync,101,109,220,438,ok
qh78i88JEiU_clip0042_t00484_desyncp7f_crf35,archive/pilot_v1/04_features_pilot\qh78i88JEiU_clip0042_t00484_desyncp7f_crf35.pt,1,temporal_desync,104,65,115,229,ok
7MhLFqIwNmE_clip0005_t00049_desyncm7f_crf40,archive/pilot_v1/04_features_pilot\7MhLFqIwNmE_clip0005_t00049_desyncm7f_crf40.pt,1,temporal_desync,112,78,161,319,ok
l9jY99iqS48_clip0043_t00273_desyncm3f_crf35,archive/pilot_v1/04_features_pilot\l9jY99iqS48_clip0043_t00273_desyncm3f_crf35.pt,1,temporal_desync,113,158,318,634,ok
tzfOPG9WhJ0_clip0056_t00362_desyncm15f_crf40,archive/pilot_v1/04_features_pilot\tzfOPG9WhJ0_clip0056_t00362_desyncm15f_crf40.pt,1,temporal_desync,113,109,220,438,ok
yWNpIJu2PsI_clip0062_t00394_desyncm15f_crf23,archive/pilot_v1/04_features_pilot\yWNpIJu2PsI_clip0062_t00394_desyncm15f_crf23.pt,1,temporal_desync,113,53,109,215,ok
yWNpIJu2PsI_clip0117_t00720_desyncm3f_crf30,archive/pilot_v1/04_features_pilot\yWNpIJu2PsI_clip0117_t00720_desyncm3f_crf30.pt,1,temporal_desync,113,153,306,609,ok
g6hBKVh_7Pk_clip0033_t00262_desyncm7f_crf35,archive/pilot_v1/04_features_pilot\g6hBKVh_7Pk_clip0033_t00262_desyncm7f_crf35.pt,1,temporal_desync,114,117,236,470,ok
Xigg3vUV2Gw_clip0010_t00102_desyncm7f_crf35,archive/pilot_v1/04_features_pilot\Xigg3vUV2Gw_clip0010_t00102_desyncm7f_crf35.pt,1,temporal_desync,115,44,89,175,ok
2A2WBpeuVNw_clip0016_t00294_desyncm3f_crf40,archive/pilot_v1/04_features_pilot\2A2WBpeuVNw_clip0016_t00294_desyncm3f_crf40.pt,1,temporal_desync,116,105,212,421,ok
2A2WBpeuVNw_clip0040_t00515_desyncp15f_crf30,archive/pilot_v1/04_features_pilot\2A2WBpeuVNw_clip0040_t00515_desyncp15f_crf30.pt,1,temporal_desync,116,88,146,289,ok
TfkrTFbzafQ_clip0020_t00124_desyncm15f_crf23,archive/pilot_v1/04_features_pilot\TfkrTFbzafQ_clip0020_t00124_desyncm15f_crf23.pt,1,temporal_desync,120,111,225,448,ok
TfkrTFbzafQ_clip0026_t00149_desyncp7f_crf35,archive/pilot_v1/04_features_pilot\TfkrTFbzafQ_clip0026_t00149_desyncp7f_crf35.pt,1,temporal_desync,120,125,238,475,ok
usfv-YmWPBs_clip0015_t00309_desyncp7f_crf40,archive/pilot_v1/04_features_pilot\usfv-YmWPBs_clip0015_t00309_desyncp7f_crf40.pt,1,temporal_desync,123,76,137,273,ok
7637494375840337160_clip0004_t00027_desyncp15f_crf30,archive/pilot_v1/04_features_pilot\7637494375840337160_clip0004_t00027_desyncp15f_crf30.pt,1,temporal_desync,124,65,98,194,ok
7637494375840337160_clip0008_t00054_desyncp15f_crf35,archive/pilot_v1/04_features_pilot\7637494375840337160_clip0008_t00054_desyncp15f_crf35.pt,1,temporal_desync,124,217,402,802,ok
7625975365168663828_clip0000_t00001_desyncm7f_crf40,archive/pilot_v1/04_features_pilot\7625975365168663828_clip0000_t00001_desyncm7f_crf40.pt,1,temporal_desync,126,59,119,237,ok
FufWLL1IIrQ_clip0006_t00045_desyncm7f_crf35,archive/pilot_v1/04_features_pilot\FufWLL1IIrQ_clip0006_t00045_desyncm7f_crf35.pt,1,temporal_desync,127,114,228,454,ok
FufWLL1IIrQ_clip0007_t00051_desyncm15f_crf35,archive/pilot_v1/04_features_pilot\FufWLL1IIrQ_clip0007_t00051_desyncm15f_crf35.pt,1,temporal_desync,127,94,189,376,ok
RY6V7DqGnTw_clip0013_t00149_desyncm15f_crf40,archive/pilot_v1/04_features_pilot\RY6V7DqGnTw_clip0013_t00149_desyncm15f_crf40.pt,1,temporal_desync,128,111,223,443,ok
RY6V7DqGnTw_clip0017_t00176_desyncm15f_crf40,archive/pilot_v1/04_features_pilot\RY6V7DqGnTw_clip0017_t00176_desyncm15f_crf40.pt,1,temporal_desync,128,78,159,316,ok
RY6V7DqGnTw_clip0064_t00472_desyncp15f_crf40,archive/pilot_v1/04_features_pilot\RY6V7DqGnTw_clip0064_t00472_desyncp15f_crf40.pt,1,temporal_desync,128,87,148,294,ok
RY6V7DqGnTw_clip0089_t00646_desyncm3f_crf23,archive/pilot_v1/04_features_pilot\RY6V7DqGnTw_clip0089_t00646_desyncm3f_crf23.pt,1,temporal_desync,128,48,95,189,ok
RY6V7DqGnTw_clip0125_t00852_desyncm7f_crf40,archive/pilot_v1/04_features_pilot\RY6V7DqGnTw_clip0125_t00852_desyncm7f_crf40.pt,1,temporal_desync,128,48,96,189,ok
ouCPqISuqAU_clip0000_t00001_desyncp15f_crf30,archive/pilot_v1/04_features_pilot\ouCPqISuqAU_clip0000_t00001_desyncp15f_crf30.pt,1,temporal_desync,129,83,136,270,ok
ouCPqISuqAU_clip0023_t00145_desyncm3f_crf30,archive/pilot_v1/04_features_pilot\ouCPqISuqAU_clip0023_t00145_desyncm3f_crf30.pt,1,temporal_desync,129,49,104,205,ok
ouCPqISuqAU_clip0057_t00335_desyncm3f_crf23,archive/pilot_v1/04_features_pilot\ouCPqISuqAU_clip0057_t00335_desyncm3f_crf23.pt,1,temporal_desync,129,93,186,370,ok
ouCPqISuqAU_clip0065_t00374_desyncp7f_crf35,archive/pilot_v1/04_features_pilot\ouCPqISuqAU_clip0065_t00374_desyncp7f_crf35.pt,1,temporal_desync,129,55,96,189,ok
ouCPqISuqAU_clip0074_t00429_desyncm3f_crf40,archive/pilot_v1/04_features_pilot\ouCPqISuqAU_clip0074_t00429_desyncm3f_crf40.pt,1,temporal_desync,129,77,156,310,ok
ouCPqISuqAU_clip0098_t00584_desyncm3f_crf23,archive/pilot_v1/04_features_pilot\ouCPqISuqAU_clip0098_t00584_desyncm3f_crf23.pt,1,temporal_desync,129,49,102,203,ok
ouCPqISuqAU_clip0102_t00605_desyncm3f_crf40,archive/pilot_v1/04_features_pilot\ouCPqISuqAU_clip0102_t00605_desyncm3f_crf40.pt,1,temporal_desync,129,205,416,830,ok
g6hBKVh_7Pk_clip0012_t00091_desyncm15f_crf40,archive/pilot_v1/04_features_pilot\g6hBKVh_7Pk_clip0012_t00091_desyncm15f_crf40.pt,1,temporal_desync,130,109,220,438,ok
EMFwAo7a4rg_clip0008_t00197_desyncp3f_crf30,archive/pilot_v1/04_features_pilot\EMFwAo7a4rg_clip0008_t00197_desyncp3f_crf30.pt,1,temporal_desync,137,78,150,298,ok
EMFwAo7a4rg_clip0017_t00341_desyncm7f_crf35,archive/pilot_v1/04_features_pilot\EMFwAo7a4rg_clip0017_t00341_desyncm7f_crf35.pt,1,temporal_desync,137,57,116,231,ok
UnodrLYWJYI_clip0049_t00474_desyncp7f_crf30,archive/pilot_v1/04_features_pilot\UnodrLYWJYI_clip0049_t00474_desyncp7f_crf30.pt,1,temporal_desync,138,78,143,284,ok
UnodrLYWJYI_clip0054_t00528_desyncm7f_crf30,archive/pilot_v1/04_features_pilot\UnodrLYWJYI_clip0054_t00528_desyncm7f_crf30.pt,1,temporal_desync,138,101,202,403,ok
RoXXg62YfpM_clip0062_t00540_desyncm15f_crf40,archive/pilot_v1/04_features_pilot\RoXXg62YfpM_clip0062_t00540_desyncm15f_crf40.pt,1,temporal_desync,139,108,218,434,ok
_UEZaDjz02I_clip0048_t00511_desyncp3f_crf23,archive/pilot_v1/04_features_pilot\_UEZaDjz02I_clip0048_t00511_desyncp3f_crf23.pt,1,temporal_desync,139,86,166,331,ok
okygVjgD02Y_clip0023_t00153_desyncm15f_crf35,archive/pilot_v1/04_features_pilot\okygVjgD02Y_clip0023_t00153_desyncm15f_crf35.pt,1,temporal_desync,139,84,172,341,ok
okygVjgD02Y_clip0038_t00290_desyncm15f_crf23,archive/pilot_v1/04_features_pilot\okygVjgD02Y_clip0038_t00290_desyncm15f_crf23.pt,1,temporal_desync,139,111,225,448,ok
7635520940717395221_clip0001_t00056_desyncm7f_crf23,archive/pilot_v1/04_features_pilot\7635520940717395221_clip0001_t00056_desyncm7f_crf23.pt,1,temporal_desync,140,48,96,189,ok
FufWLL1IIrQ_clip0026_t00165_desyncm3f_crf40,archive/pilot_v1/04_features_pilot\FufWLL1IIrQ_clip0026_t00165_desyncm3f_crf40.pt,1,temporal_desync,144,131,267,532,ok
FufWLL1IIrQ_clip0027_t00171_desyncm7f_crf23,archive/pilot_v1/04_features_pilot\FufWLL1IIrQ_clip0027_t00171_desyncm7f_crf23.pt,1,temporal_desync,144,81,168,333,ok
FufWLL1IIrQ_clip0029_t00179_desyncp7f_crf23,archive/pilot_v1/04_features_pilot\FufWLL1IIrQ_clip0029_t00179_desyncp7f_crf23.pt,1,temporal_desync,144,75,139,275,ok
FufWLL1IIrQ_clip0034_t00203_desyncp3f_crf35,archive/pilot_v1/04_features_pilot\FufWLL1IIrQ_clip0034_t00203_desyncp3f_crf35.pt,1,temporal_desync,144,53,101,201,ok
0-fu0N-npmg_clip0020_t00245_desyncm3f_crf30,archive/pilot_v1/04_features_pilot\0-fu0N-npmg_clip0020_t00245_desyncm3f_crf30.pt,1,temporal_desync,148,121,244,486,ok
0-fu0N-npmg_clip0023_t00260_desyncp15f_crf30,archive/pilot_v1/04_features_pilot\0-fu0N-npmg_clip0023_t00260_desyncp15f_crf30.pt,1,temporal_desync,148,172,314,626,ok
2cg60JADoVY_clip0125_t00706_desyncm7f_crf35,archive/pilot_v1/04_features_pilot\2cg60JADoVY_clip0125_t00706_desyncm7f_crf35.pt,1,temporal_desync,149,118,238,475,ok
2cg60JADoVY_clip0174_t00962_desyncp7f_crf30,archive/pilot_v1/04_features_pilot\2cg60JADoVY_clip0174_t00962_desyncp7f_crf30.pt,1,temporal_desync,149,125,238,475,ok
2cg60JADoVY_clip0183_t01029_desyncp7f_crf23,archive/pilot_v1/04_features_pilot\2cg60JADoVY_clip0183_t01029_desyncp7f_crf23.pt,1,temporal_desync,149,75,139,275,ok
vE8wJ17uidE_clip0011_t00070_desyncm15f_crf23,archive/pilot_v1/04_features_pilot\vE8wJ17uidE_clip0011_t00070_desyncm15f_crf23.pt,1,temporal_desync,149,111,225,448,ok
vE8wJ17uidE_clip0095_t00578_desyncp3f_crf40,archive/pilot_v1/04_features_pilot\vE8wJ17uidE_clip0095_t00578_desyncp3f_crf40.pt,1,temporal_desync,149,125,245,489,ok
vE8wJ17uidE_clip0101_t00612_desyncm7f_crf35,archive/pilot_v1/04_features_pilot\vE8wJ17uidE_clip0101_t00612_desyncm7f_crf35.pt,1,temporal_desync,149,81,165,328,ok
7625284777838513428_clip0000_t00000_desyncm7f_crf23,archive/pilot_v1/04_features_pilot\7625284777838513428_clip0000_t00000_desyncm7f_crf23.pt,1,temporal_desync,151,124,249,496,ok
FufWLL1IIrQ_clip0020_t00122_desyncp3f_crf23,archive/pilot_v1/04_features_pilot\FufWLL1IIrQ_clip0020_t00122_desyncp3f_crf23.pt,1,temporal_desync,153,129,251,500,ok
0-fu0N-npmg_clip0014_t00185_desyncp15f_crf40,archive/pilot_v1/04_features_pilot\0-fu0N-npmg_clip0014_t00185_desyncp15f_crf40.pt,1,temporal_desync,155,125,220,438,ok
UnodrLYWJYI_clip0004_t00028_desyncm7f_crf30,archive/pilot_v1/04_features_pilot\UnodrLYWJYI_clip0004_t00028_desyncm7f_crf30.pt,1,temporal_desync,157,118,238,475,ok
usfv-YmWPBs_clip0056_t00885_desyncm15f_crf35,archive/pilot_v1/04_features_pilot\usfv-YmWPBs_clip0056_t00885_desyncm15f_crf35.pt,1,temporal_desync,158,109,220,438,ok
usfv-YmWPBs_clip0059_t00910_desyncm7f_crf30,archive/pilot_v1/04_features_pilot\usfv-YmWPBs_clip0059_t00910_desyncm7f_crf30.pt,1,temporal_desync,158,145,294,586,ok
