clip_id,decision,reason,bad_intervals_json,rubric_version
bcOT0JHr3Qc_s0000257282_e0000260350,keep,,[],v4
bcOT0JHr3Qc_s0000262402_e0000265438,keep,,[],v4
bcOT0JHr3Qc_s0000265634_e0000271326,keep,,[],v4
bcOT0JHr3Qc_s0000271490_e0000275998,keep,,[],v4
bcOT0JHr3Qc_s0000282850_e0000287850,keep,,[],v4
bcOT0JHr3Qc_s0000286850_e0000291850,keep,,[],v4
bcOT0JHr3Qc_s0000290850_e0000295850,keep,,[],v4
bcOT0JHr3Qc_s0000296802_e0000302590,reject,mouth,[],v4
bcOT0JHr3Qc_s0000302786_e0000306014,keep,,[],v4
bcOT0JHr3Qc_s0000306274_e0000311134,keep,,[],v4
bcOT0JHr3Qc_s0000312770_e0000315998,reject,mouth,[],v4
bcOT0JHr3Qc_s0000318754_e0000326046,reject,mouth,"[{""start_ms"":5041,""end_ms"":5898,""reason"":""mouth""}]",v4
bcOT0JHr3Qc_s0000351554_e0000357278,keep,,[],v4
bcOT0JHr3Qc_s0000358498_e0000360798,reject,broken,[],v4
bcOT0JHr3Qc_s0000360962_e0000365598,reject,mouth,[],v4
bcOT0JHr3Qc_s0000365730_e0000373694,reject,mouth,[],v4
bcOT0JHr3Qc_s0000373826_e0000378686,keep,,[],v4
bcOT0JHr3Qc_s0000385474_e0000390474,keep,,[],v4
bcOT0JHr3Qc_s0000389474_e0000394474,reject,mouth,"[{""start_ms"":3003,""end_ms"":3732,""reason"":""mouth""}]",v4
bcOT0JHr3Qc_s0000393474_e0000396830,keep,,[],v4
bcOT0JHr3Qc_s0000396930_e0000400830,reject,cut,[],v4
bcOT0JHr3Qc_s0000402050_e0000406366,reject,broken,[],v4
bcOT0JHr3Qc_s0000413602_e0000418602,keep,,[],v4
bcOT0JHr3Qc_s0000417602_e0000422602,reject,dubbed,[],v4
bcOT0JHr3Qc_s0000421602_e0000424606,keep,,[],v4
bcOT0JHr3Qc_s0000424834_e0000429790,keep,,[],v4
bcOT0JHr3Qc_s0000433986_e0000440062,reject,mouth,[],v4
bcOT0JHr3Qc_s0000442306_e0000444958,keep,,[],v4
bcOT0JHr3Qc_s0000449186_e0000454186,reject,mouth,[],v4
bcOT0JHr3Qc_s0000453186_e0000458186,keep,,[],v4
bcOT0JHr3Qc_s0000457186_e0000462186,reject,mouth,"[{""start_ms"":1024,""end_ms"":1928,""reason"":""mouth""}]",v4
bcOT0JHr3Qc_s0000462498_e0000469342,reject,mouth,"[{""start_ms"":1924,""end_ms"":2197,""reason"":""mouth""}]",v4
bcOT0JHr3Qc_s0000469762_e0000480318,reject,cut,"[{""start_ms"":0,""end_ms"":1232,""reason"":""cut""}]",v4
bcOT0JHr3Qc_s0000480514_e0000489150,reject,broken,"[{""start_ms"":0,""end_ms"":2950,""reason"":""broken""}]",v4
bcOT0JHr3Qc_s0000489282_e0000494302,reject,mouth,"[{""start_ms"":3185,""end_ms"":5038,""reason"":""mouth""}]",v4
bcOT0JHr3Qc_s0000494914_e0000502814,keep,,[],v4
bcOT0JHr3Qc_s0000502978_e0000505118,reject,broken,[],v4
bcOT0JHr3Qc_s0000505250_e0000508222,reject,mouth,"[{""start_ms"":2275,""end_ms"":2550,""reason"":""mouth""}]",v4
bcOT0JHr3Qc_s0000510210_e0000512990,keep,,[],v4
bcOT0JHr3Qc_s0000513090_e0000517566,keep,,[],v4
bcOT0JHr3Qc_s0000518370_e0000521630,keep,,[],v4
bcOT0JHr3Qc_s0000523842_e0000527934,keep,,[],v4
bcOT0JHr3Qc_s0000528322_e0000533982,reject,mouth,[],v4
bcOT0JHr3Qc_s0000534114_e0000539114,keep,,[],v4
bcOT0JHr3Qc_s0000538114_e0000543114,keep,,[],v4
bcOT0JHr3Qc_s0000542114_e0000547114,keep,,[],v4
bcOT0JHr3Qc_s0000546114_e0000550270,keep,,[],v4
bcOT0JHr3Qc_s0000550402_e0000557182,reject,mouth,"[{""start_ms"":2843,""end_ms"":4866,""reason"":""mouth""}]",v4
bcOT0JHr3Qc_s0000559202_e0000561374,keep,,[],v4
bcOT0JHr3Qc_s0000561634_e0000563742,keep,,[],v4
bcOT0JHr3Qc_s0000563842_e0000565854,reject,"mouth, cut",[],v4
bcOT0JHr3Qc_s0000567714_e0000572062,keep,,[],v4
bcOT0JHr3Qc_s0000572162_e0000574302,keep,,[],v4
bcOT0JHr3Qc_s0000574402_e0000578526,reject,mouth,"[{""start_ms"":984,""end_ms"":1955,""reason"":""mouth""}]",v4
bcOT0JHr3Qc_s0000578850_e0000584734,keep,,[],v4
bcOT0JHr3Qc_s0000584930_e0000596542,keep,,[],v4
bcOT0JHr3Qc_s0000596898_e0000601278,keep,,[],v4
bcOT0JHr3Qc_s0000601570_e0000605214,keep,,[],v4
bcOT0JHr3Qc_s0000605378_e0000608638,keep,,[],v4
bcOT0JHr3Qc_s0000608930_e0000611486,keep,,[],v4
bcOT0JHr3Qc_s0000611746_e0000615198,keep,,[],v4
bcOT0JHr3Qc_s0000615298_e0000618782,keep,,[],v4
bcOT0JHr3Qc_s0000618946_e0000624414,reject,mouth,"[{""start_ms"":3635,""end_ms"":4281,""reason"":""mouth""}]",v4
bcOT0JHr3Qc_s0000626082_e0000628606,keep,,[],v4
bcOT0JHr3Qc_s0000630498_e0000635390,keep,,[],v4
bcOT0JHr3Qc_s0000635618_e0000638814,keep,,[],v4
bcOT0JHr3Qc_s0000640674_e0000649886,keep,,[],v4
bcOT0JHr3Qc_s0000650146_e0000656158,keep,,[],v4
bcOT0JHr3Qc_s0000656450_e0000658942,keep,,[],v4
bcOT0JHr3Qc_s0000659394_e0000664798,keep,,[],v4
bcOT0JHr3Qc_s0000674850_e0000679166,keep,,[],v4
bcOT0JHr3Qc_s0000679362_e0000684362,keep,,[],v4
bcOT0JHr3Qc_s0000683362_e0000688362,keep,,[],v4
bcOT0JHr3Qc_s0000687362_e0000692362,keep,,[],v4
bcOT0JHr3Qc_s0000691362_e0000695902,keep,,[],v4
bcOT0JHr3Qc_s0000696130_e0000702686,reject,mouth,[],v4
bcOT0JHr3Qc_s0000704962_e0000713438,reject,cut,[],v4
bcOT0JHr3Qc_s0000715394_e0000726558,keep,,[],v4
bcOT0JHr3Qc_s0000726978_e0000731198,reject,mouth,"[{""start_ms"":1064,""end_ms"":1854,""reason"":""mouth""}]",v4
bcOT0JHr3Qc_s0000733890_e0000739326,keep,,[],v4
bcOT0JHr3Qc_s0000739554_e0000751486,keep,,[],v4
bcOT0JHr3Qc_s0000751778_e0000756990,reject,mouth,"[{""start_ms"":1163,""end_ms"":1744,""reason"":""mouth""}]",v4
bcOT0JHr3Qc_s0000757346_e0000763646,reject,mouth,"[{""start_ms"":0,""end_ms"":445,""reason"":""mouth""}]",v4
bcOT0JHr3Qc_s0000763778_e0000767486,reject,cut,"[{""start_ms"":3367,""end_ms"":3731,""reason"":""cut""}]",v4
bcOT0JHr3Qc_s0000772674_e0000780158,keep,,[],v4
bcOT0JHr3Qc_s0000780418_e0000783294,keep,,[],v4
bcOT0JHr3Qc_s0000785698_e0000787998,keep,,[],v4
bcOT0JHr3Qc_s0000789506_e0000793374,keep,,[],v4
bcOT0JHr3Qc_s0000793794_e0000799550,reject,mouth,"[{""start_ms"":2262,""end_ms"":2519,""reason"":""mouth""}]",v4
bcOT0JHr3Qc_s0000799746_e0000803166,keep,,[],v4
bcOT0JHr3Qc_s0000804514_e0000806782,keep,,[],v4
bcOT0JHr3Qc_s0000810370_e0000813662,keep,,[],v4
bcOT0JHr3Qc_s0000827874_e0000835198,keep,,[],v4
bcOT0JHr3Qc_s0000836258_e0000840286,keep,,[],v4
bcOT0JHr3Qc_s0000840578_e0000845822,reject,mouth,"[{""start_ms"":787,""end_ms"":1867,""reason"":""mouth""}]",v4
bcOT0JHr3Qc_s0000846082_e0000850334,reject,small_face,"[{""start_ms"":0,""end_ms"":4271,""reason"":""small_face""}]",v4
bcOT0JHr3Qc_s0000850466_e0000853598,reject,small_face,[],v4
bcOT0JHr3Qc_s0000853698_e0000858302,reject,small_face,[],v4
bcOT0JHr3Qc_s0000858530_e0000866654,keep,,[],v4
bcOT0JHr3Qc_s0000866882_e0000869566,reject,small_face,[],v4
gTTtVb-Q31w_s0000000034_e0000006878,reject,"voiceover, dubbed, broken",[],v4
gTTtVb-Q31w_s0000008770_e0000012062,keep,,[],v4
gTTtVb-Q31w_s0000012450_e0000015614,reject,voiceover,"[{""start_ms"":0,""end_ms"":3166,""reason"":""voiceover""}]",v4
gTTtVb-Q31w_s0000023810_e0000030718,reject,voiceover,[],v4
gTTtVb-Q31w_s0000038626_e0000040894,keep,,[],v4
gTTtVb-Q31w_s0000041058_e0000048990,keep,,[],v4
gTTtVb-Q31w_s0000049090_e0000052670,reject,mouth,"[{""start_ms"":644,""end_ms"":834,""reason"":""mouth""}]",v4
gTTtVb-Q31w_s0000052962_e0000055390,keep,,[],v4
gTTtVb-Q31w_s0000055618_e0000058654,keep,,[],v4
gTTtVb-Q31w_s0000060866_e0000066398,keep,,[],v4
gTTtVb-Q31w_s0000066594_e0000069566,reject,cut,"[{""start_ms"":2645,""end_ms"":2972,""reason"":""cut""}]",v4
gTTtVb-Q31w_s0000079970_e0000084970,reject,voiceover,"[{""start_ms"":0,""end_ms"":5000,""reason"":""voiceover""}]",v4
gTTtVb-Q31w_s0000087970_e0000092970,keep,,[],v4
gTTtVb-Q31w_s0000091970_e0000096970,keep,,[],v4
gTTtVb-Q31w_s0000095970_e0000100970,reject,cut,"[{""start_ms"":671,""end_ms"":828,""reason"":""cut""}]",v4
gTTtVb-Q31w_s0000099970_e0000104970,keep,,[],v4
gTTtVb-Q31w_s0000107970_e0000111710,reject,cut,"[{""start_ms"":0,""end_ms"":1388,""reason"":""cut""}]",v4
gTTtVb-Q31w_s0000113922_e0000117982,keep,,[],v4
gTTtVb-Q31w_s0000118242_e0000121406,reject,mouth,"[{""start_ms"":1447,""end_ms"":1773,""reason"":""mouth""}]",v4
gTTtVb-Q31w_s0000124898_e0000127486,keep,,[],v4
gTTtVb-Q31w_s0000132130_e0000136094,keep,,[],v4
gTTtVb-Q31w_s0000136482_e0000143390,reject,cut,"[{""start_ms"":0,""end_ms"":2657,""reason"":""cut""}]",v4
gTTtVb-Q31w_s0000166050_e0000173694,reject,cut,"[{""start_ms"":795,""end_ms"":1630,""reason"":""cut""}]",v4
gTTtVb-Q31w_s0000173826_e0000180126,reject,mouth,[],v4
gTTtVb-Q31w_s0000181602_e0000191294,reject,mouth,[],v4
gTTtVb-Q31w_s0000191522_e0000200894,keep,,[],v4
gTTtVb-Q31w_s0000259490_e0000262718,keep,,[],v4
gTTtVb-Q31w_s0000271522_e0000277726,reject,cut,"[{""start_ms"":4633,""end_ms"":4888,""reason"":""cut""}]",v4
gTTtVb-Q31w_s0000278210_e0000281118,keep,,[],v4
gTTtVb-Q31w_s0000286626_e0000294462,reject,mouth,[],v4
gTTtVb-Q31w_s0000294850_e0000301758,reject,mouth,[],v4
gTTtVb-Q31w_s0000305730_e0000307838,reject,cut,"[{""start_ms"":2017,""end_ms"":2110,""reason"":""cut""}]",v4
gTTtVb-Q31w_s0000307938_e0000310686,keep,,[],v4
gTTtVb-Q31w_s0000310978_e0000317310,reject,mouth,"[{""start_ms"":3951,""end_ms"":6320,""reason"":""mouth""}]",v4
gTTtVb-Q31w_s0000317570_e0000320734,keep,,[],v4
gTTtVb-Q31w_s0000321058_e0000325598,keep,,[],v4
gTTtVb-Q31w_s0000326050_e0000337822,keep,,[],v4
gTTtVb-Q31w_s0000337954_e0000341086,keep,,[],v4
gTTtVb-Q31w_s0000341250_e0000344158,keep,,[],v4
gTTtVb-Q31w_s0000344354_e0000347006,keep,,[],v4
gTTtVb-Q31w_s0000347202_e0000350174,reject,cut,[],v4
gTTtVb-Q31w_s0000353922_e0000359966,reject,mouth,[],v4
gTTtVb-Q31w_s0000399234_e0000403390,keep,,[],v4
gTTtVb-Q31w_s0000403618_e0000406366,reject,cut,"[{""start_ms"":0,""end_ms"":2767,""reason"":""cut""}]",v4
gTTtVb-Q31w_s0000426370_e0000429310,reject,mouth,[],v4
gTTtVb-Q31w_s0000429730_e0000433118,keep,,[],v4
gTTtVb-Q31w_s0000433218_e0000437374,keep,,[],v4
gTTtVb-Q31w_s0000437666_e0000443774,keep,,[],v4
gTTtVb-Q31w_s0000444034_e0000451102,keep,,[],v4
gTTtVb-Q31w_s0000451266_e0000456286,keep,,[],v4
gTTtVb-Q31w_s0000456482_e0000459710,keep,,[],v4
gTTtVb-Q31w_s0000460290_e0000464670,keep,,[],v4
gTTtVb-Q31w_s0000467618_e0000473758,keep,,[],v4
gTTtVb-Q31w_s0000475074_e0000479934,keep,,[],v4
gTTtVb-Q31w_s0000497474_e0000499710,keep,,[],v4
gTTtVb-Q31w_s0000500354_e0000503326,keep,,[],v4
gTTtVb-Q31w_s0000503650_e0000505854,keep,,[],v4
gTTtVb-Q31w_s0000505986_e0000509150,keep,,[],v4
gTTtVb-Q31w_s0000511330_e0000519070,keep,,[],v4
gTTtVb-Q31w_s0000519170_e0000525822,keep,,[],v4
gTTtVb-Q31w_s0000528098_e0000530334,keep,,[],v4
gTTtVb-Q31w_s0000530914_e0000534942,keep,,[],v4
gTTtVb-Q31w_s0000537794_e0000540894,reject,mouth,[],v4
gTTtVb-Q31w_s0000542722_e0000548542,keep,,[],v4
gTTtVb-Q31w_s0000548834_e0000552254,keep,,[],v4
gTTtVb-Q31w_s0000552418_e0000557418,keep,,[],v4
gTTtVb-Q31w_s0000575490_e0000578494,reject,mouth,"[{""start_ms"":0,""end_ms"":3018,""reason"":""mouth""}]",v4
gTTtVb-Q31w_s0000580290_e0000582462,reject,mouth,"[{""start_ms"":674,""end_ms"":1206,""reason"":""mouth""}]",v4
gTTtVb-Q31w_s0000582658_e0000590974,reject,"mouth, cut",[],v4
gTTtVb-Q31w_s0000591170_e0000593182,keep,,[],v4
gTTtVb-Q31w_s0000594594_e0000598814,keep,,[],v4
gTTtVb-Q31w_s0000598914_e0000601150,reject,mouth,"[{""start_ms"":119,""end_ms"":561,""reason"":""mouth""}]",v4
gTTtVb-Q31w_s0000601346_e0000604030,reject,mouth,"[{""start_ms"":414,""end_ms"":925,""reason"":""mouth""}]",v4
gTTtVb-Q31w_s0000604258_e0000607230,keep,,[],v4
gTTtVb-Q31w_s0000611010_e0000613374,reject,voiceover,"[{""start_ms"":252,""end_ms"":2366,""reason"":""voiceover""}]",v4
gTTtVb-Q31w_s0000622146_e0000624670,reject,mouth,"[{""start_ms"":0,""end_ms"":961,""reason"":""mouth""}]",v4
gTTtVb-Q31w_s0000624898_e0000626910,keep,,[],v4
gTTtVb-Q31w_s0000631682_e0000633694,keep,,[],v4
gTTtVb-Q31w_s0000634370_e0000641886,keep,,[],v4
gTTtVb-Q31w_s0000642146_e0000647582,keep,,[],v4
gTTtVb-Q31w_s0000648258_e0000654974,reject,mouth,"[{""start_ms"":5140,""end_ms"":6013,""reason"":""mouth""}]",v4
gTTtVb-Q31w_s0000657090_e0000659198,keep,,[],v4
gTTtVb-Q31w_s0000660706_e0000669598,keep,,[],v4
gTTtVb-Q31w_s0000669762_e0000673790,keep,,[],v4
gTTtVb-Q31w_s0000674018_e0000678238,keep,,[],v4
gTTtVb-Q31w_s0000678370_e0000681182,keep,,[],v4
gTTtVb-Q31w_s0000682594_e0000687806,keep,,[],v4
gTTtVb-Q31w_s0000689538_e0000694538,keep,,[],v4
gTTtVb-Q31w_s0000693538_e0000698538,keep,,[],v4
gTTtVb-Q31w_s0000697538_e0000701982,keep,,[],v4
gTTtVb-Q31w_s0000702850_e0000706750,keep,,[],v4
gTTtVb-Q31w_s0000710626_e0000719838,reject,"mouth, broken",[],v4
gTTtVb-Q31w_s0000720226_e0000722398,reject,"voiceover, mouth",[],v4
gof2bUJhK3Y_s0000016514_e0000022590,keep,,[],v4
gof2bUJhK3Y_s0000022850_e0000028094,reject,mouth,"[{""start_ms"":4575,""end_ms"":5240,""reason"":""mouth""}]",v4
gof2bUJhK3Y_s0000028258_e0000030270,reject,broken,[],v4
gof2bUJhK3Y_s0000030370_e0000035614,reject,mouth,"[{""start_ms"":4113,""end_ms"":4642,""reason"":""mouth""}]",v4
gof2bUJhK3Y_s0000036066_e0000045342,reject,mouth,"[{""start_ms"":195,""end_ms"":542,""reason"":""mouth""}]",v4
gof2bUJhK3Y_s0000045506_e0000049182,keep,,[],v4
gof2bUJhK3Y_s0000049730_e0000052254,keep,,[],v4
gof2bUJhK3Y_s0000052418_e0000054974,reject,mouth,[],v4
gof2bUJhK3Y_s0000055682_e0000058622,reject,dubbed,[],v4
gof2bUJhK3Y_s0000067874_e0000072318,keep,,[],v4
gof2bUJhK3Y_s0000075202_e0000077918,keep,,[],v4
gof2bUJhK3Y_s0000078754_e0000084158,reject,mouth,"[{""start_ms"":4537,""end_ms"":4723,""reason"":""mouth""}]",v4
gof2bUJhK3Y_s0000084386_e0000089386,reject,mouth,[],v4
gof2bUJhK3Y_s0000088386_e0000093386,keep,,[],v4
gof2bUJhK3Y_s0000092386_e0000096702,keep,,[],v4
gof2bUJhK3Y_s0000096834_e0000103774,reject,mouth,"[{""start_ms"":2210,""end_ms"":3290,""reason"":""mouth""}]",v4
gof2bUJhK3Y_s0000105282_e0000111070,reject,mouth,[],v4
gof2bUJhK3Y_s0000113058_e0000115582,reject,mouth,"[{""start_ms"":785,""end_ms"":1114,""reason"":""mouth""}]",v4
gof2bUJhK3Y_s0000116098_e0000118302,keep,,[],v4
gof2bUJhK3Y_s0000123458_e0000130494,reject,mouth,"[{""start_ms"":2767,""end_ms"":4046,""reason"":""mouth""}]",v4
gof2bUJhK3Y_s0000130946_e0000133246,keep,,[],v4
gof2bUJhK3Y_s0000137154_e0000143902,reject,mouth,"[{""start_ms"":4181,""end_ms"":6707,""reason"":""mouth""}]",v4
gof2bUJhK3Y_s0000144098_e0000149470,keep,,[],v4
gof2bUJhK3Y_s0000151874_e0000155710,reject,broken,[],v4
gof2bUJhK3Y_s0000161058_e0000163102,keep,,[],v4
gof2bUJhK3Y_s0000163394_e0000168030,reject,mouth,[],v4
gof2bUJhK3Y_s0000176962_e0000181726,keep,,[],v4
gof2bUJhK3Y_s0000182114_e0000188190,keep,,[],v4
gof2bUJhK3Y_s0000188290_e0000190462,reject,broken,[],v4
gof2bUJhK3Y_s0000191458_e0000193790,reject,mouth,[],v4
gof2bUJhK3Y_s0000193986_e0000196670,keep,,[],v4
gof2bUJhK3Y_s0000205410_e0000207646,keep,,[],v4
gof2bUJhK3Y_s0000210178_e0000218334,reject,mouth,"[{""start_ms"":4622,""end_ms"":5788,""reason"":""mouth""}]",v4
gof2bUJhK3Y_s0000220066_e0000223934,reject,broken,[],v4
gof2bUJhK3Y_s0000224514_e0000229982,keep,,[],v4
gof2bUJhK3Y_s0000232098_e0000237758,keep,,[],v4
gof2bUJhK3Y_s0000239298_e0000241438,keep,,[],v4
gof2bUJhK3Y_s0000243202_e0000245918,reject,cut,[],v4
gof2bUJhK3Y_s0000259266_e0000270174,reject,mouth,"[{""start_ms"":4121,""end_ms"":5462,""reason"":""mouth""}]",v4
gof2bUJhK3Y_s0000270274_e0000272382,reject,"mouth, broken",[],v4
gof2bUJhK3Y_s0000274530_e0000277662,keep,,[],v4
gof2bUJhK3Y_s0000280322_e0000285822,keep,,[],v4
gof2bUJhK3Y_s0000288418_e0000291262,reject,mouth,"[{""start_ms"":717,""end_ms"":1750,""reason"":""mouth""}]",v4
gof2bUJhK3Y_s0000293250_e0000298750,reject,mouth,[],v4
gof2bUJhK3Y_s0000298914_e0000303454,keep,,[],v4
gof2bUJhK3Y_s0000303586_e0000311614,reject,mouth,"[{""start_ms"":2434,""end_ms"":3549,""reason"":""mouth""}]",v4
gof2bUJhK3Y_s0000311810_e0000314910,keep,,[],v4
gof2bUJhK3Y_s0000324578_e0000331070,reject,mouth,"[{""start_ms"":3846,""end_ms"":5137,""reason"":""mouth""},{""start_ms"":6255,""end_ms"":6500,""reason"":""cut""}]",v4
gof2bUJhK3Y_s0000331234_e0000336254,reject,mouth,"[{""start_ms"":2166,""end_ms"":2970,""reason"":""mouth""}]",v4
gof2bUJhK3Y_s0000338946_e0000341598,reject,mouth,"[{""start_ms"":175,""end_ms"":2305,""reason"":""mouth""}]",v4
gof2bUJhK3Y_s0000363042_e0000365118,keep,,[],v4
gof2bUJhK3Y_s0000365474_e0000370238,keep,,[],v4
gof2bUJhK3Y_s0000377058_e0000383198,reject,mouth,[],v4
gof2bUJhK3Y_s0000383618_e0000386046,keep,,[],v4
gof2bUJhK3Y_s0000387042_e0000392042,reject,mouth,[],v4
gof2bUJhK3Y_s0000400482_e0000405246,reject,mouth,[],v4
gof2bUJhK3Y_s0000405442_e0000407870,keep,,[],v4
gof2bUJhK3Y_s0000408098_e0000411902,keep,,[],v4
gof2bUJhK3Y_s0000412162_e0000420670,reject,mouth,[],v4
gof2bUJhK3Y_s0000421826_e0000426558,reject,mouth,"[{""start_ms"":293,""end_ms"":3149,""reason"":""mouth""}]",v4
gof2bUJhK3Y_s0000427874_e0000431230,keep,,[],v4
gof2bUJhK3Y_s0000431330_e0000434686,reject,mouth,"[{""start_ms"":2465,""end_ms"":3360,""reason"":""mouth""}]",v4
gof2bUJhK3Y_s0000434850_e0000445054,reject,mouth,[],v4
gof2bUJhK3Y_s0000458018_e0000461150,reject,mouth,"[{""start_ms"":302,""end_ms"":1818,""reason"":""mouth""}]",v4
gof2bUJhK3Y_s0000463810_e0000466270,keep,,[],v4
gof2bUJhK3Y_s0000469922_e0000473374,reject,mouth,"[{""start_ms"":673,""end_ms"":2010,""reason"":""mouth""}]",v4
gof2bUJhK3Y_s0000473538_e0000483262,reject,mouth,"[{""start_ms"":4068,""end_ms"":9740,""reason"":""mouth""}]",v4
gof2bUJhK3Y_s0000485282_e0000489502,reject,mouth,"[{""start_ms"":2185,""end_ms"":2785,""reason"":""mouth""}]",v4
gof2bUJhK3Y_s0000489602_e0000493918,reject,mouth,"[{""start_ms"":3989,""end_ms"":4319,""reason"":""mouth""}]",v4
gof2bUJhK3Y_s0000503490_e0000509406,reject,mouth,"[{""start_ms"":0,""end_ms"":1785,""reason"":""mouth""}]",v4
gof2bUJhK3Y_s0000519234_e0000521758,keep,,[],v4
gof2bUJhK3Y_s0000525186_e0000529950,reject,mouth,[],v4
gof2bUJhK3Y_s0000530338_e0000536542,reject,mouth,"[{""start_ms"":935,""end_ms"":3760,""reason"":""mouth""}]",v4
gof2bUJhK3Y_s0000538114_e0000540702,reject,mouth,"[{""start_ms"":740,""end_ms"":1680,""reason"":""mouth""}]",v4
gof2bUJhK3Y_s0000555362_e0000557566,keep,,[],v4
gof2bUJhK3Y_s0000575330_e0000580926,keep,,[],v4
gof2bUJhK3Y_s0000581058_e0000583998,reject,mouth,"[{""start_ms"":411,""end_ms"":2445,""reason"":""mouth""}]",v4
gof2bUJhK3Y_s0000584226_e0000590398,reject,mouth,[],v4
gof2bUJhK3Y_s0000590914_e0000593726,keep,,[],v4
gof2bUJhK3Y_s0000595106_e0000600894,keep,,[],v4
gof2bUJhK3Y_s0000608642_e0000610718,keep,,[],v4
gof2bUJhK3Y_s0000630818_e0000633502,keep,,[],v4
gof2bUJhK3Y_s0000634082_e0000636926,keep,,[],v4
gof2bUJhK3Y_s0000639906_e0000643550,keep,,[],v4
gof2bUJhK3Y_s0000644354_e0000647326,keep,,[],v4
gof2bUJhK3Y_s0000651842_e0000656606,reject,voiceover,"[{""start_ms"":0,""end_ms"":4780,""reason"":""voiceover""}]",v4
gof2bUJhK3Y_s0000659554_e0000663422,keep,,[],v4
gof2bUJhK3Y_s0000663746_e0000672446,keep,,[],v4
gof2bUJhK3Y_s0000674818_e0000679486,reject,mouth,[],v4
gof2bUJhK3Y_s0000683746_e0000688702,keep,,[],v4
gof2bUJhK3Y_s0000690338_e0000694910,keep,,[],v4
gof2bUJhK3Y_s0000705410_e0000709726,keep,,[],v4
gof2bUJhK3Y_s0000709922_e0000714910,keep,,[],v4
gof2bUJhK3Y_s0000715234_e0000722238,keep,,[],v4
gof2bUJhK3Y_s0000723522_e0000729342,keep,,[],v4
gof2bUJhK3Y_s0000729442_e0000734014,reject,voiceover,"[{""start_ms"":2803,""end_ms"":3173,""reason"":""cut""},{""start_ms"":3090,""end_ms"":4580,""reason"":""voiceover""}]",v4
gof2bUJhK3Y_s0000742402_e0000747402,keep,,[],v4
gof2bUJhK3Y_s0000746402_e0000751402,keep,,[],v4
gof2bUJhK3Y_s0000752514_e0000754590,keep,,[],v4
gof2bUJhK3Y_s0000755298_e0000760094,keep,,[],v4
gof2bUJhK3Y_s0000760578_e0000766238,keep,,[],v4
gof2bUJhK3Y_s0000766658_e0000770270,keep,,[],v4
gof2bUJhK3Y_s0000770498_e0000774878,reject,"mouth, broken",[],v4
gof2bUJhK3Y_s0000775266_e0000780766,keep,,[],v4
gof2bUJhK3Y_s0000780962_e0000784894,reject,mouth,"[{""start_ms"":2459,""end_ms"":2839,""reason"":""mouth""}]",v4
gof2bUJhK3Y_s0000785026_e0000788734,keep,,[],v4
gof2bUJhK3Y_s0000788834_e0000791326,reject,"mouth, broken",[],v4
gof2bUJhK3Y_s0000792098_e0000795006,keep,,[],v4
gof2bUJhK3Y_s0000795650_e0000799454,reject,mouth,"[{""start_ms"":954,""end_ms"":3238,""reason"":""mouth""}]",v4
gof2bUJhK3Y_s0000799938_e0000805118,reject,mouth,[],v4
gof2bUJhK3Y_s0000805954_e0000810142,reject,mouth,[],v4
gof2bUJhK3Y_s0000810498_e0000813118,keep,,[],v4
gof2bUJhK3Y_s0000813474_e0000816894,reject,broken,[],v4
gof2bUJhK3Y_s0000817410_e0000826334,reject,mouth,"[{""start_ms"":3374,""end_ms"":4149,""reason"":""mouth""}]",v4
gof2bUJhK3Y_s0000826658_e0000830494,keep,,[],v4
gof2bUJhK3Y_s0000830658_e0000839006,keep,,[],v4
gof2bUJhK3Y_s0000839138_e0000842878,keep,,[],v4
gof2bUJhK3Y_s0000843234_e0000846334,keep,,[],v4
gof2bUJhK3Y_s0000846594_e0000849022,reject,mouth,"[{""start_ms"":920,""end_ms"":2438,""reason"":""mouth""}]",v4
gof2bUJhK3Y_s0000849122_e0000852638,reject,mouth,"[{""start_ms"":928,""end_ms"":2171,""reason"":""mouth""}]",v4
gof2bUJhK3Y_s0000852738_e0000857470,keep,,[],v4
gof2bUJhK3Y_s0000857922_e0000860094,reject,broken,[],v4
gof2bUJhK3Y_s0000860418_e0000865086,reject,mouth,"[{""start_ms"":1136,""end_ms"":2178,""reason"":""mouth""}]",v4
gof2bUJhK3Y_s0000867458_e0000873086,keep,,[],v4
gof2bUJhK3Y_s0000873410_e0000875934,keep,,[],v4
gof2bUJhK3Y_s0000876226_e0000879614,keep,,[],v4
gof2bUJhK3Y_s0000892450_e0000895806,keep,,[],v4
gof2bUJhK3Y_s0000896098_e0000898526,keep,,[],v4
gof2bUJhK3Y_s0000898914_e0000903582,keep,,[],v4
gof2bUJhK3Y_s0000904066_e0000908318,reject,mouth,[],v4
gof2bUJhK3Y_s0000908578_e0000912478,reject,mouth,[],v4
gof2bUJhK3Y_s0000914402_e0000920318,reject,mouth,"[{""start_ms"":1400,""end_ms"":2320,""reason"":""mouth""}]",v4
gof2bUJhK3Y_s0000920578_e0000923710,keep,,[],v4
gof2bUJhK3Y_s0000926210_e0000935390,reject,mouth,"[{""start_ms"":5611,""end_ms"":6189,""reason"":""mouth""}]",v4
gof2bUJhK3Y_s0000935490_e0000945918,reject,mouth,"[{""start_ms"":276,""end_ms"":7083,""reason"":""mouth""}]",v4
gof2bUJhK3Y_s0000948546_e0000953546,reject,mouth,[],v4
